# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 6
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 2454491356
# output
#   file = outputnotheta_norI2_jun26.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,params.8,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,blood.7,prop
# Adaptation terminated
# Step size = 0.418136
# Diagonal elements of inverse mass matrix:
# 0.0133717, 0.611689, 0.105808, 0.014638, 0.0164187, 0.28856
156.702,0.832183,0.418136,4,15,0,0.344958,0.665778,4.44802,0.182432,0.282264,0.257091,0.177265,0.340922,0.344958,0.344958,0.344958,0.344958,0.344958,0.257091,0.305709,0.305709,0.806386,0.806386,0.806386,0.806386,0.806386,0.245925
157.887,0.99163,0.418136,3,7,0,0.35559,0.927746,3.73595,0.154208,0.354638,0.174862,0.140616,0.347109,0.35559,0.35559,0.35559,0.35559,0.35559,0.174862,0.265391,0.265391,0.750395,0.750395,0.750395,0.750395,0.750395,0.298573
156.711,0.855795,0.418136,3,7,0,0.286255,0.286574,3.07196,0.135329,0.3388,0.325348,0.214929,0.272993,0.286255,0.286255,0.286255,0.286255,0.286255,0.325348,0.237122,0.237122,0.704166,0.704166,0.704166,0.704166,0.704166,0.287375
156.467,0.937284,0.418136,3,7,0,0.293847,0.23175,3.60412,0.13314,0.330357,0.372799,0.233063,0.285851,0.293847,0.293847,0.293847,0.293847,0.293847,0.372799,0.233775,0.233775,0.698281,0.698281,0.698281,0.698281,0.698281,0.281333
156.977,0.984695,0.418136,3,7,0,0.321961,0.231909,4.77757,0.179013,0.354326,0.253106,0.255321,0.319251,0.321961,0.321961,0.321961,0.321961,0.321961,0.253106,0.300945,0.300945,0.800335,0.800335,0.800335,0.800335,0.800335,0.298354
156.663,0.971915,0.418136,3,7,0,0.297734,0.212063,4.37104,0.152446,0.30723,0.289402,0.240841,0.293971,0.297734,0.297734,0.297734,0.297734,0.297734,0.289402,0.262797,0.262797,0.746404,0.746404,0.746404,0.746404,0.746404,0.264519
157.444,1,0.418136,3,7,0,0.301149,0.14279,3.64568,0.170363,0.352944,0.419331,0.261077,0.293288,0.301149,0.301149,0.301149,0.301149,0.301149,0.419331,0.288747,0.288747,0.784172,0.784172,0.784172,0.784172,0.784172,0.297383
158.527,0.915888,0.418136,4,15,0,0.345025,0.94593,2.56253,0.146641,0.377935,0.309471,0.13398,0.31842,0.345025,0.345025,0.345025,0.345025,0.345025,0.309471,0.254188,0.254188,0.732803,0.732803,0.732803,0.732803,0.732803,0.314725
156.08,0.896474,0.418136,3,7,0,0.356448,0.593747,1.87057,0.125236,0.391069,0.362064,0.19685,0.301543,0.356448,0.356448,0.356448,0.356448,0.356448,0.362064,0.221567,0.221567,0.676037,0.676037,0.676037,0.676037,0.676037,0.323666
158.103,0.817408,0.418136,2,3,0,0.334221,0.78519,3.54347,0.138268,0.414038,0.26213,0.152416,0.324558,0.334221,0.334221,0.334221,0.334221,0.334221,0.26213,0.241594,0.241594,0.71189,0.71189,0.71189,0.71189,0.71189,0.339024
154.575,0.646311,0.418136,4,15,0,0.300518,0.786857,3.95755,0.161619,0.272689,0.681381,0.136818,0.294775,0.300518,0.300518,0.300518,0.300518,0.300518,0.681381,0.276199,0.276199,0.7665,0.7665,0.7665,0.7665,0.7665,0.238671
151.943,0.734235,0.418136,2,3,0,0.281708,0.356079,3.74324,0.167616,0.254281,0.69861,0.197313,0.275038,0.281708,0.281708,0.281708,0.281708,0.281708,0.69861,0.284827,0.284827,0.778768,0.778768,0.778768,0.778768,0.778768,0.224526
151.72,0.977585,0.418136,3,7,0,0.281892,0.333641,3.08624,0.182474,0.25012,0.727232,0.201922,0.269017,0.281892,0.281892,0.281892,0.281892,0.281892,0.727232,0.305767,0.305767,0.806459,0.806459,0.806459,0.806459,0.806459,0.221292
155.499,0.951024,0.418136,3,7,0,0.2806,1.56913,2.68083,0.142458,0.322226,0.602488,0.0584282,0.261377,0.2806,0.2806,0.2806,0.2806,0.2806,0.602488,0.247922,0.247922,0.722551,0.722551,0.722551,0.722551,0.722551,0.275466
153.214,1,0.418136,3,7,0,0.25135,0.943648,2.75461,0.133039,0.308068,0.732594,0.097827,0.235356,0.25135,0.25135,0.25135,0.25135,0.25135,0.732594,0.23362,0.23362,0.698006,0.698006,0.698006,0.698006,0.698006,0.265134
156.07,1,0.418136,3,7,0,0.301995,0.358001,5.45733,0.162857,0.387049,0.543927,0.211117,0.300707,0.301995,0.301995,0.301995,0.301995,0.301995,0.543927,0.277989,0.277989,0.769088,0.769088,0.769088,0.769088,0.769088,0.320942
154.376,0.594704,0.418136,3,7,0,0.260438,0.320052,3.08323,0.163305,0.370977,0.42791,0.189107,0.248507,0.260438,0.260438,0.260438,0.260438,0.260438,0.42791,0.278635,0.278635,0.770015,0.770015,0.770015,0.770015,0.770015,0.30994
156.309,1,0.418136,2,3,0,0.266697,0.184575,2.93827,0.158966,0.339718,0.478519,0.221747,0.252573,0.266697,0.266697,0.266697,0.266697,0.266697,0.478519,0.272348,0.272348,0.760858,0.760858,0.760858,0.760858,0.760858,0.288029
156.821,0.989444,0.418136,4,15,0,0.301444,0.180313,2.6835,0.131744,0.412738,0.506849,0.251709,0.280849,0.301444,0.301444,0.301444,0.301444,0.301444,0.506849,0.231633,0.231633,0.694466,0.694466,0.694466,0.694466,0.694466,0.338165
156.954,0.870731,0.418136,3,7,0,0.335187,0.19436,4.52546,0.152283,0.384968,0.316796,0.27598,0.331557,0.335187,0.335187,0.335187,0.335187,0.335187,0.316796,0.262557,0.262557,0.746032,0.746032,0.746032,0.746032,0.746032,0.319528
157.507,0.982294,0.418136,4,11,0,0.306687,0.719907,1.90116,0.152085,0.338917,0.333025,0.149295,0.26087,0.306687,0.306687,0.306687,0.306687,0.306687,0.333025,0.262265,0.262265,0.74558,0.74558,0.74558,0.74558,0.74558,0.287458
157.889,0.97345,0.418136,4,15,0,0.301482,0.553495,2.81208,0.186784,0.282786,0.303439,0.173333,0.283369,0.301482,0.301482,0.301482,0.301482,0.301482,0.303439,0.311726,0.311726,0.813823,0.813823,0.813823,0.813823,0.813823,0.246319
157.238,0.908851,0.418136,3,7,0,0.341538,1.33904,3.73731,0.180947,0.308086,0.419014,0.0895162,0.333403,0.341538,0.341538,0.341538,0.341538,0.341538,0.419014,0.303643,0.303643,0.80378,0.80378,0.80378,0.80378,0.80378,0.265148
157.778,0.984929,0.418136,2,3,0,0.336668,1.50852,3.65866,0.175405,0.305636,0.381122,0.0744835,0.327993,0.336668,0.336668,0.336668,0.336668,0.336668,0.381122,0.295882,0.295882,0.793746,0.793746,0.793746,0.793746,0.793746,0.263345
155.413,0.480879,0.418136,4,11,0,0.316381,0.0169287,2.46538,0.141046,0.412612,0.322183,0.31107,0.289496,0.316381,0.316381,0.316381,0.316381,0.316381,0.322183,0.245796,0.245796,0.719004,0.719004,0.719004,0.719004,0.719004,0.338081
153.946,0.87598,0.418136,4,15,0,0.337695,0.0828104,1.39663,0.156814,0.406215,0.317951,0.310857,0.254139,0.337695,0.337695,0.337695,0.337695,0.337695,0.317951,0.26921,0.26921,0.756181,0.756181,0.756181,0.756181,0.756181,0.333833
157.233,1,0.418136,3,7,0,0.312954,0.546549,4.76116,0.17548,0.297031,0.205794,0.181183,0.310276,0.312954,0.312954,0.312954,0.312954,0.312954,0.205794,0.295988,0.295988,0.793885,0.793885,0.793885,0.793885,0.793885,0.256979
156.025,0.995243,0.418136,4,15,0,0.315615,0.380395,5.16019,0.191049,0.288661,0.200762,0.215752,0.313803,0.315615,0.315615,0.315615,0.315615,0.315615,0.200762,0.317572,0.317572,0.820834,0.820834,0.820834,0.820834,0.820834,0.250734
158.45,0.913763,0.418136,4,11,0,0.293752,0.382837,3.70192,0.155033,0.356465,0.420887,0.200316,0.286503,0.293752,0.293752,0.293752,0.293752,0.293752,0.420887,0.266601,0.266601,0.75224,0.75224,0.75224,0.75224,0.75224,0.299853
156.033,0.688759,0.418136,3,7,0,0.291608,0.339659,4.22817,0.17019,0.367423,0.27479,0.207629,0.287357,0.291608,0.291608,0.291608,0.291608,0.291608,0.27479,0.2885,0.2885,0.783835,0.783835,0.783835,0.783835,0.783835,0.307483
157.225,1,0.418136,3,7,0,0.328272,0.445123,4.30001,0.143083,0.370639,0.464053,0.210339,0.323818,0.328272,0.328272,0.328272,0.328272,0.328272,0.464053,0.248862,0.248862,0.724107,0.724107,0.724107,0.724107,0.724107,0.309707
157.604,0.990551,0.418136,3,7,0,0.328447,1.51896,2.9198,0.165933,0.319787,0.252547,0.0719096,0.310729,0.328447,0.328447,0.328447,0.328447,0.328447,0.252547,0.282417,0.282417,0.775392,0.775392,0.775392,0.775392,0.775392,0.273696
156.058,0.937838,0.418136,4,9,0,0.284092,0.239837,2.71362,0.145828,0.347411,0.640193,0.223511,0.265258,0.284092,0.284092,0.284092,0.284092,0.284092,0.640193,0.252974,0.252974,0.730841,0.730841,0.730841,0.730841,0.730841,0.293485
155.914,0.968854,0.418136,3,7,0,0.288488,0.883692,1.71886,0.146311,0.325,0.464976,0.119219,0.236771,0.288488,0.288488,0.288488,0.288488,0.288488,0.464976,0.253696,0.253696,0.732009,0.732009,0.732009,0.732009,0.732009,0.277473
157.62,0.9584,0.418136,3,7,0,0.297172,0.506254,3.43785,0.157384,0.296589,0.502046,0.17912,0.287623,0.297172,0.297172,0.297172,0.297172,0.297172,0.502046,0.270042,0.270042,0.757429,0.757429,0.757429,0.757429,0.757429,0.256651
157.793,0.947152,0.418136,4,11,0,0.331109,0.41481,3.71859,0.129388,0.396418,0.370722,0.218686,0.323073,0.331109,0.331109,0.331109,0.331109,0.331109,0.370722,0.228005,0.228005,0.68792,0.68792,0.68792,0.68792,0.68792,0.327274
156.703,0.930117,0.418136,3,7,0,0.284991,0.101058,3.37596,0.140933,0.400454,0.421365,0.257598,0.275249,0.284991,0.284991,0.284991,0.284991,0.284991,0.421365,0.245626,0.245626,0.718718,0.718718,0.718718,0.718718,0.718718,0.329984
155.565,0.774499,0.418136,3,7,0,0.29837,0.0791521,2.80475,0.161053,0.430926,0.403491,0.275663,0.280312,0.29837,0.29837,0.29837,0.29837,0.29837,0.403491,0.275379,0.275379,0.765307,0.765307,0.765307,0.765307,0.765307,0.350093
155.784,0.996476,0.418136,3,7,0,0.314542,0.136892,2.9505,0.163471,0.364235,0.546554,0.274301,0.298087,0.314542,0.314542,0.314542,0.314542,0.314542,0.546554,0.278874,0.278874,0.770358,0.770358,0.770358,0.770358,0.770358,0.305272
156.494,0.986358,0.418136,3,7,0,0.286636,0.469562,3.09293,0.152119,0.345299,0.266787,0.179227,0.273632,0.286636,0.286636,0.286636,0.286636,0.286636,0.266787,0.262315,0.262315,0.745658,0.745658,0.745658,0.745658,0.745658,0.291992
157.317,0.988128,0.418136,3,7,0,0.363474,0.883018,3.33973,0.150389,0.364231,0.366977,0.150309,0.35059,0.363474,0.363474,0.363474,0.363474,0.363474,0.366977,0.259758,0.259758,0.741666,0.741666,0.741666,0.741666,0.741666,0.305269
157.339,0.987368,0.418136,3,7,0,0.31633,1.51663,2.41738,0.13477,0.31267,0.344421,0.0694183,0.288128,0.31633,0.31633,0.31633,0.31633,0.31633,0.344421,0.236269,0.236269,0.702675,0.702675,0.702675,0.702675,0.702675,0.268509
156.862,0.748395,0.418136,4,11,0,0.285306,0.478766,4.33882,0.187398,0.279465,0.375583,0.17676,0.281582,0.285306,0.285306,0.285306,0.285306,0.285306,0.375583,0.312571,0.312571,0.814849,0.814849,0.814849,0.814849,0.814849,0.243812
157.701,0.959274,0.418136,4,15,0,0.343913,1.18337,2.90953,0.183389,0.265184,0.32137,0.105322,0.325169,0.343913,0.343913,0.343913,0.343913,0.343913,0.32137,0.307036,0.307036,0.808046,0.808046,0.808046,0.808046,0.808046,0.232935
156.121,0.691949,0.418136,3,7,0,0.313165,0.512857,2.63674,0.184806,0.250539,0.405747,0.187518,0.290744,0.313165,0.313165,0.313165,0.313165,0.313165,0.405747,0.308997,0.308997,0.810478,0.810478,0.810478,0.810478,0.810478,0.221619
156.381,1,0.418136,3,7,0,0.286002,0.589411,2.03181,0.174848,0.269196,0.370913,0.158632,0.248508,0.286002,0.286002,0.286002,0.286002,0.286002,0.370913,0.295097,0.295097,0.792708,0.792708,0.792708,0.792708,0.792708,0.236006
153.144,0.863159,0.418136,4,15,0,0.313172,0.0313645,3.50965,0.164985,0.386806,0.595944,0.303502,0.303806,0.313172,0.313172,0.313172,0.313172,0.313172,0.595944,0.281055,0.281055,0.773467,0.773467,0.773467,0.773467,0.773467,0.320777
154.791,1,0.418136,2,3,0,0.302454,0.039815,3.37868,0.168367,0.382108,0.550475,0.290648,0.292142,0.302454,0.302454,0.302454,0.302454,0.302454,0.550475,0.285901,0.285901,0.780258,0.780258,0.780258,0.780258,0.780258,0.317579
154.646,0.989908,0.418136,3,7,0,0.285873,0.0929346,6.06513,0.144105,0.357854,0.29446,0.260503,0.285209,0.285873,0.285873,0.285873,0.285873,0.285873,0.29446,0.250396,0.250396,0.726634,0.726634,0.726634,0.726634,0.726634,0.300825
158.154,0.97766,0.418136,3,7,0,0.31668,0.51521,2.21056,0.17803,0.312167,0.413612,0.189176,0.281959,0.31668,0.31668,0.31668,0.31668,0.31668,0.413612,0.29957,0.29957,0.798562,0.798562,0.798562,0.798562,0.798562,0.268141
157.538,0.850294,0.418136,4,15,0,0.305992,0.524957,2.70884,0.178152,0.265169,0.380849,0.181019,0.285609,0.305992,0.305992,0.305992,0.305992,0.305992,0.380849,0.29974,0.29974,0.798782,0.798782,0.798782,0.798782,0.798782,0.232924
155.545,0.94188,0.418136,3,7,0,0.330876,2.50453,3.81036,0.172332,0.264031,0.336404,0.0270373,0.32355,0.330876,0.330876,0.330876,0.330876,0.330876,0.336404,0.291542,0.291542,0.787962,0.787962,0.787962,0.787962,0.787962,0.23205
157.183,1,0.418136,3,7,0,0.320993,0.743254,2.05547,0.163385,0.265394,0.394515,0.152653,0.279895,0.320993,0.320993,0.320993,0.320993,0.320993,0.394515,0.278751,0.278751,0.770182,0.770182,0.770182,0.770182,0.770182,0.233096
155.156,0.965909,0.418136,3,7,0,0.30347,1.15568,7.4797,0.181116,0.274399,0.323076,0.0955455,0.303298,0.30347,0.30347,0.30347,0.30347,0.30347,0.323076,0.303879,0.303879,0.804079,0.804079,0.804079,0.804079,0.804079,0.239971
155.652,0.9373,0.418136,3,7,0,0.352491,0.951678,6.67639,0.150882,0.304378,0.211417,0.136094,0.352046,0.352491,0.352491,0.352491,0.352491,0.352491,0.211417,0.260487,0.260487,0.742809,0.742809,0.742809,0.742809,0.742809,0.262418
156.84,0.858363,0.418136,3,7,0,0.349213,0.330215,2.02201,0.131042,0.408363,0.229878,0.251004,0.302981,0.349213,0.349213,0.349213,0.349213,0.349213,0.229878,0.230553,0.230553,0.69253,0.69253,0.69253,0.69253,0.69253,0.335262
157.253,0.998393,0.418136,3,7,0,0.348698,0.578652,2.71248,0.133193,0.430513,0.182162,0.195498,0.325554,0.348698,0.348698,0.348698,0.348698,0.348698,0.182162,0.233857,0.233857,0.698425,0.698425,0.698425,0.698425,0.698425,0.349824
156.303,0.942699,0.418136,4,15,0,0.279546,0.295336,2.01975,0.174403,0.31085,0.507876,0.208061,0.242453,0.279546,0.279546,0.279546,0.279546,0.279546,0.507876,0.294469,0.294469,0.791876,0.791876,0.791876,0.791876,0.791876,0.267176
158.674,0.999645,0.418136,3,7,0,0.315769,1.18974,4.232,0.159282,0.308694,0.377914,0.0960886,0.311183,0.315769,0.315769,0.315769,0.315769,0.315769,0.377914,0.272807,0.272807,0.761536,0.761536,0.761536,0.761536,0.761536,0.265594
158.457,0.968742,0.418136,3,7,0,0.327738,0.428694,2.56009,0.143854,0.388939,0.239902,0.213475,0.302404,0.327738,0.327738,0.327738,0.327738,0.327738,0.239902,0.25002,0.25002,0.726017,0.726017,0.726017,0.726017,0.726017,0.322225
158.045,0.968574,0.418136,2,3,0,0.336782,0.354412,2.94709,0.133872,0.400186,0.214904,0.236281,0.319103,0.336782,0.336782,0.336782,0.336782,0.336782,0.214904,0.234896,0.234896,0.700263,0.700263,0.700263,0.700263,0.700263,0.329804
158.891,0.966964,0.418136,4,15,0,0.337971,0.644793,3.48637,0.139727,0.388333,0.306668,0.177358,0.327626,0.337971,0.337971,0.337971,0.337971,0.337971,0.306668,0.243804,0.243804,0.715648,0.715648,0.715648,0.715648,0.715648,0.321813
158.314,0.972913,0.418136,3,7,0,0.321643,0.938027,3.81242,0.149602,0.287724,0.333076,0.125891,0.314536,0.321643,0.321643,0.321643,0.321643,0.321643,0.333076,0.258592,0.258592,0.739829,0.739829,0.739829,0.739829,0.739829,0.250031
159.016,0.942046,0.418136,3,7,0,0.316779,0.757786,3.0987,0.168255,0.292857,0.278499,0.148475,0.30249,0.316779,0.316779,0.316779,0.316779,0.316779,0.278499,0.285741,0.285741,0.780037,0.780037,0.780037,0.780037,0.780037,0.253871
157.307,0.867973,0.418136,3,7,0,0.358583,1.10566,1.80442,0.167779,0.286362,0.230415,0.118688,0.299571,0.358583,0.358583,0.358583,0.358583,0.358583,0.230415,0.285061,0.285061,0.779093,0.779093,0.779093,0.779093,0.779093,0.24901
158.075,0.878983,0.418136,3,7,0,0.316586,1.19769,3.38357,0.183828,0.266862,0.289334,0.0955743,0.305845,0.316586,0.316586,0.316586,0.316586,0.316586,0.289334,0.307645,0.307645,0.808803,0.808803,0.808803,0.808803,0.808803,0.234222
155.069,0.692303,0.418136,2,3,0,0.336037,1.67752,3.84361,0.201482,0.294276,0.444446,0.0627841,0.32884,0.336037,0.336037,0.336037,0.336037,0.336037,0.444446,0.331664,0.331664,0.836891,0.836891,0.836891,0.836891,0.836891,0.254929
154.222,0.996557,0.418136,4,15,0,0.329195,0.939638,3.05409,0.106906,0.461125,0.175988,0.128639,0.313669,0.329195,0.329195,0.329195,0.329195,0.329195,0.175988,0.1925,0.1925,0.617931,0.617931,0.617931,0.617931,0.617931,0.369426
154.137,0.803103,0.418136,4,15,0,0.352623,0.205881,1.2664,0.163465,0.365334,0.251729,0.28701,0.253238,0.352623,0.352623,0.352623,0.352623,0.352623,0.251729,0.278865,0.278865,0.770346,0.770346,0.770346,0.770346,0.770346,0.306035
155.892,0.997989,0.418136,4,15,0,0.284878,0.712583,6.38067,0.144369,0.320477,0.374725,0.139697,0.284395,0.284878,0.284878,0.284878,0.284878,0.284878,0.374725,0.250791,0.250791,0.727282,0.727282,0.727282,0.727282,0.727282,0.274198
155.79,0.952447,0.418136,4,15,0,0.305302,0.479391,5.73302,0.158549,0.301781,0.194313,0.189031,0.304314,0.305302,0.305302,0.305302,0.305302,0.305302,0.194313,0.27174,0.27174,0.759957,0.759957,0.759957,0.759957,0.759957,0.2605
158.25,0.997653,0.418136,3,7,0,0.328613,0.632495,4.41794,0.152925,0.385296,0.389657,0.174581,0.324651,0.328613,0.328613,0.328613,0.328613,0.328613,0.389657,0.263502,0.263502,0.747494,0.747494,0.747494,0.747494,0.747494,0.319751
158.554,0.992683,0.418136,3,7,0,0.325053,0.864169,3.57685,0.136256,0.35839,0.23603,0.136978,0.315963,0.325053,0.325053,0.325053,0.325053,0.325053,0.23603,0.238536,0.238536,0.706626,0.706626,0.706626,0.706626,0.706626,0.301199
156.665,0.594418,0.418136,2,3,0,0.321799,0.500449,2.29351,0.120657,0.365527,0.414246,0.195094,0.289326,0.321799,0.321799,0.321799,0.321799,0.321799,0.414246,0.214405,0.214405,0.662405,0.662405,0.662405,0.662405,0.662405,0.306169
155.417,0.827752,0.418136,2,3,0,0.299187,0.868913,2.32398,0.12774,0.432742,0.465474,0.125481,0.269902,0.299187,0.299187,0.299187,0.299187,0.299187,0.465474,0.225455,0.225455,0.683255,0.683255,0.683255,0.683255,0.683255,0.351272
155.817,0.880528,0.418136,4,15,0,0.35096,0.973405,2.96124,0.130353,0.310933,0.377306,0.132591,0.332796,0.35096,0.35096,0.35096,0.35096,0.35096,0.377306,0.229493,0.229493,0.690618,0.690618,0.690618,0.690618,0.690618,0.267237
158.504,0.950437,0.418136,2,3,0,0.335699,1.25592,2.29412,0.162218,0.320662,0.339062,0.0956121,0.301844,0.335699,0.335699,0.335699,0.335699,0.335699,0.339062,0.277065,0.277065,0.767755,0.767755,0.767755,0.767755,0.767755,0.274332
157.503,0.74649,0.418136,3,7,0,0.33024,1.38798,2.95914,0.136062,0.376928,0.280955,0.0824205,0.313112,0.33024,0.33024,0.33024,0.33024,0.33024,0.280955,0.23824,0.23824,0.706112,0.706112,0.706112,0.706112,0.706112,0.314035
157.308,1,0.418136,3,7,0,0.322628,0.370568,3.54963,0.143153,0.454096,0.307933,0.222724,0.313358,0.322628,0.322628,0.322628,0.322628,0.322628,0.307933,0.248967,0.248967,0.724282,0.724282,0.724282,0.724282,0.724282,0.364978
156.514,0.951967,0.418136,3,7,0,0.321216,0.121584,2.42192,0.131513,0.456489,0.398684,0.284442,0.292708,0.321216,0.321216,0.321216,0.321216,0.321216,0.398684,0.231278,0.231278,0.693831,0.693831,0.693831,0.693831,0.693831,0.366496
154.176,0.839838,0.418136,4,15,0,0.278071,0.254846,7.14071,0.16454,0.376379,0.542541,0.215515,0.27785,0.278071,0.278071,0.278071,0.278071,0.278071,0.542541,0.280415,0.280415,0.772558,0.772558,0.772558,0.772558,0.772558,0.313658
155.115,0.967974,0.418136,3,7,0,0.276249,0.14146,2.53221,0.128891,0.357392,0.522988,0.239809,0.254292,0.276249,0.276249,0.276249,0.276249,0.276249,0.522988,0.227237,0.227237,0.686521,0.686521,0.686521,0.686521,0.686521,0.300502
156.134,0.977919,0.418136,3,7,0,0.344628,0.256279,2.61416,0.143509,0.484048,0.347623,0.266717,0.319391,0.344628,0.344628,0.344628,0.344628,0.344628,0.347623,0.249502,0.249502,0.725165,0.725165,0.725165,0.725165,0.725165,0.383716
156.466,0.99309,0.418136,3,7,0,0.32687,0.695176,5.87585,0.125625,0.385035,0.214874,0.163104,0.325953,0.32687,0.32687,0.32687,0.32687,0.32687,0.214874,0.222172,0.222172,0.677168,0.677168,0.677168,0.677168,0.677168,0.319573
154.753,0.968451,0.418136,3,7,0,0.335127,1.54323,5.71615,0.111347,0.396545,0.289834,0.0716135,0.334024,0.335127,0.335127,0.335127,0.335127,0.335127,0.289834,0.19964,0.19964,0.632899,0.632899,0.632899,0.632899,0.632899,0.32736
155.616,0.832227,0.418136,2,3,0,0.345646,1.19693,5.76796,0.11723,0.428868,0.292888,0.104427,0.344566,0.345646,0.345646,0.345646,0.345646,0.345646,0.292888,0.209002,0.209002,0.651832,0.651832,0.651832,0.651832,0.651832,0.348754
155.194,0.999354,0.418136,3,7,0,0.350027,0.976998,5.24526,0.110197,0.455213,0.217946,0.131764,0.348182,0.350027,0.350027,0.350027,0.350027,0.350027,0.217946,0.197798,0.197798,0.629083,0.629083,0.629083,0.629083,0.629083,0.365687
157.802,0.993285,0.418136,3,7,0,0.331073,0.684028,2.45032,0.120408,0.405603,0.342631,0.167053,0.302512,0.331073,0.331073,0.331073,0.331073,0.331073,0.342631,0.214014,0.214014,0.66165,0.66165,0.66165,0.66165,0.66165,0.333425
154.085,0.794916,0.418136,3,7,0,0.326242,0.127251,4.58218,0.11439,0.512106,0.46356,0.28726,0.322903,0.326242,0.326242,0.326242,0.326242,0.326242,0.46356,0.204496,0.204496,0.642818,0.642818,0.642818,0.642818,0.642818,0.400767
151.934,0.966274,0.418136,3,7,0,0.313872,0.129375,6.65607,0.121104,0.423345,0.133568,0.275782,0.313468,0.313872,0.313872,0.313872,0.313872,0.313872,0.133568,0.215107,0.215107,0.663763,0.663763,0.663763,0.663763,0.663763,0.345147
157.273,0.992628,0.418136,3,7,0,0.345099,0.513692,3.93787,0.139758,0.351736,0.162352,0.206467,0.338373,0.345099,0.345099,0.345099,0.345099,0.345099,0.162352,0.243851,0.243851,0.715728,0.715728,0.715728,0.715728,0.715728,0.296534
156.671,0.803776,0.418136,3,7,0,0.353276,1.15085,5.25182,0.145312,0.392609,0.237363,0.111765,0.351425,0.353276,0.353276,0.353276,0.353276,0.353276,0.237363,0.252203,0.252203,0.729587,0.729587,0.729587,0.729587,0.729587,0.324707
158.015,0.925106,0.418136,3,7,0,0.313236,0.683748,3.79638,0.136734,0.361827,0.232204,0.158097,0.306203,0.313236,0.313236,0.313236,0.313236,0.313236,0.232204,0.239263,0.239263,0.707884,0.707884,0.707884,0.707884,0.707884,0.303597
156.402,0.853311,0.418136,3,7,0,0.357813,0.530216,4.98893,0.142731,0.382288,0.302131,0.210565,0.355375,0.357813,0.357813,0.357813,0.357813,0.357813,0.302131,0.248333,0.248333,0.723232,0.723232,0.723232,0.723232,0.723232,0.317701
155.62,0.96946,0.418136,4,15,0,0.276394,0.373651,3.06309,0.162516,0.263939,0.462007,0.190219,0.263474,0.276394,0.276394,0.276394,0.276394,0.276394,0.462007,0.277496,0.277496,0.768377,0.768377,0.768377,0.768377,0.768377,0.23198
156.788,0.979033,0.418136,4,11,0,0.327834,2.04672,3.15331,0.138024,0.334195,0.359828,0.0423424,0.313832,0.327834,0.327834,0.327834,0.327834,0.327834,0.359828,0.241223,0.241223,0.711256,0.711256,0.711256,0.711256,0.711256,0.284086
156.389,0.996203,0.418136,4,15,0,0.28371,0.583174,2.75532,0.132454,0.309938,0.418756,0.158345,0.265669,0.28371,0.28371,0.28371,0.28371,0.28371,0.418756,0.232724,0.232724,0.696413,0.696413,0.696413,0.696413,0.696413,0.266508
153.444,0.876042,0.418136,4,11,0,0.303928,0.43787,1.63532,0.118384,0.377255,0.243271,0.196158,0.244695,0.303928,0.303928,0.303928,0.303928,0.303928,0.243271,0.210825,0.210825,0.655428,0.655428,0.655428,0.655428,0.655428,0.314259
154.15,0.883353,0.418136,3,7,0,0.376443,0.535966,1.90614,0.118938,0.41431,0.295846,0.220258,0.320483,0.376443,0.376443,0.376443,0.376443,0.376443,0.295846,0.211699,0.211699,0.657142,0.657142,0.657142,0.657142,0.657142,0.339204
154.677,0.946518,0.418136,3,7,0,0.365953,0.352705,3.2081,0.117515,0.439497,0.174176,0.257186,0.351156,0.365953,0.365953,0.365953,0.365953,0.365953,0.174176,0.209452,0.209452,0.652723,0.652723,0.652723,0.652723,0.652723,0.355639
152.911,0.983535,0.418136,3,7,0,0.364514,1.00428,4.12987,0.128201,0.517225,0.178835,0.133524,0.35865,0.364514,0.364514,0.364514,0.364514,0.364514,0.178835,0.226169,0.226169,0.684567,0.684567,0.684567,0.684567,0.684567,0.403827
154.304,1,0.418136,1,1,0,0.365189,0.780977,4.23011,0.123597,0.508622,0.166796,0.167241,0.359875,0.365189,0.365189,0.365189,0.365189,0.365189,0.166796,0.219011,0.219011,0.671223,0.671223,0.671223,0.671223,0.671223,0.398676
