"","beta","r","logm1","logm2","sensrate","prop"
"420",0.303977,0.296689,0.531576,6.98178,0.201518,0.241044
"421",0.306201,0.348215,0.592576,5.42822,0.183103,0.234721
"422",0.342128,0.238047,0.989079,4.22526,0.193652,0.258122
"423",0.341945,0.24487,0.83367,4.30049,0.198599,0.280203
"424",0.346878,0.270656,0.473078,4.00521,0.182311,0.266756
"425",0.3443,0.211229,0.453657,3.50367,0.185057,0.247484
"426",0.344422,0.141819,1.06832,4.26968,0.142453,0.324287
"427",0.359651,0.117882,0.671021,4.28287,0.140781,0.308478
"428",0.312897,0.48215,0.716881,2.3282,0.157666,0.284125
"429",0.339522,0.211265,0.551237,4.18048,0.117879,0.277711
"430",0.276079,0.455503,0.108778,4.26664,0.141944,0.286573
"431",0.255125,0.614071,0.129475,3.22782,0.16477,0.291886
"432",0.298264,0.63962,1.50944,6.43488,0.148666,0.274864
"433",0.304263,0.629895,0.860872,6.13586,0.146705,0.271086
"434",0.310184,0.467605,0.72356,4.20456,0.168196,0.249239
"435",0.27676,0.520642,0.787717,2.09396,0.209719,0.243602
"436",0.337877,0.359919,1.89927,3.38698,0.146096,0.27053
"437",0.295376,0.317748,0.758184,4.37201,0.18193,0.2739
"438",0.335481,0.228994,0.59127,2.28381,0.200706,0.213007
"439",0.329059,0.273552,1.02631,2.68951,0.178611,0.219411
"440",0.323966,0.30275,0.783447,4.0302,0.175103,0.229964
"441",0.298179,0.587661,0.598883,2.36769,0.159305,0.30896
"442",0.301972,0.481794,0.353344,1.82943,0.178675,0.266627
"443",0.324158,0.52054,0.949175,3.81601,0.136268,0.271429
"444",0.316715,0.229615,0.50077,2.10521,0.158464,0.285891
"445",0.307415,0.3343,0.516146,2.28325,0.13059,0.264177
"446",0.310029,0.311357,0.539091,2.2227,0.135675,0.26314
"447",0.312938,0.315955,0.706193,5.19051,0.143733,0.293166
"448",0.318613,0.410323,0.314034,2.086,0.16266,0.280838
"449",0.308903,0.398261,0.26798,5.06381,0.178527,0.324414
"450",0.327683,0.267051,0.178944,3.955,0.145712,0.331201
"451",0.288112,0.634309,0.903526,2.61434,0.139468,0.274909
"452",0.286358,0.610309,1.22423,3.84888,0.153766,0.247359
"453",0.353175,0.110695,1.54864,2.86801,0.124877,0.270782
"454",0.374648,0.125723,0.220439,3.3757,0.16112,0.39472
"455",0.318894,0.138557,0.620322,4.17382,0.130406,0.249237
"456",0.380557,0.22715,0.523273,2.08399,0.19034,0.292138
"457",0.347279,0.289682,0.771535,2.43445,0.130234,0.3165
"458",0.326348,0.261175,0.283123,3.41515,0.11641,0.374651
"459",0.319192,0.307786,0.099598,3.48513,0.119206,0.384322
"460",0.332009,0.555067,0.0475982,2.34573,0.154721,0.396941
"461",0.337307,0.451659,0.0701445,3.3244,0.132779,0.379701
"462",0.322285,0.416675,0.0415859,1.49246,0.100172,0.435859
"463",0.324867,0.538538,0.024916,1.38294,0.0952295,0.428906
"464",0.315881,0.159263,0.129738,4.71518,0.183952,0.347265
"465",0.288358,0.596252,0.112533,2.35868,0.121486,0.299902
"466",0.302754,0.494105,1.16842,2.32763,0.141792,0.290849
"467",0.350331,0.445258,0.71385,2.33435,0.139004,0.290388
"468",0.322164,0.351322,0.231193,4.18964,0.118184,0.379299
"469",0.325475,0.308904,0.208933,5.41775,0.165221,0.330493
"470",0.314144,0.25059,0.401909,1.87374,0.167948,0.27023
"471",0.330718,0.220841,0.874337,3.36945,0.163662,0.247616
"472",0.330718,0.220841,0.874337,3.36945,0.163662,0.247616
"473",0.32159,0.147931,0.272371,3.80943,0.161164,0.304167
"474",0.352399,0.151594,0.160669,3.37334,0.17326,0.313984
"475",0.343853,0.112599,0.82132,3.5644,0.153444,0.267863
"476",0.354311,0.430985,0.352945,2.68272,0.0985507,0.468572
"477",0.329759,0.226493,0.0957139,3.22458,0.163558,0.329935
"478",0.315104,0.192257,0.118725,2.44133,0.174209,0.332009
"479",0.326844,0.440746,0.768146,2.54268,0.137017,0.295082
"480",0.298071,0.352937,0.366071,4.29789,0.16986,0.27497
"481",0.32945,0.513532,1.11484,2.55887,0.134511,0.326618
"482",0.340825,0.155326,0.585222,3.82116,0.127539,0.297144
"483",0.325826,0.102953,0.288644,4.28989,0.158519,0.318624
"484",0.341935,0.460311,0.272149,1.90298,0.164966,0.308503
"485",0.321195,0.250988,1.59657,3.60418,0.126687,0.299879
"486",0.343989,0.272309,0.78946,2.40192,0.182303,0.296111
"487",0.332065,0.287629,0.407131,2.91572,0.176377,0.277484
"488",0.318375,0.28858,0.31946,2.79845,0.174517,0.271875
"489",0.293106,0.356864,0.424956,8.31811,0.169624,0.258776
"490",0.306789,0.491414,0.379732,2.51901,0.14637,0.27244
"491",0.317956,0.387249,0.184768,2.55495,0.150425,0.292429
"492",0.343008,0.474943,0.504252,1.59972,0.159348,0.314774
"493",0.320058,0.371858,1.5599,3.2251,0.146953,0.240762
"494",0.313863,0.221413,0.35346,3.02252,0.187347,0.260729
"495",0.352468,0.309577,1.08391,2.53939,0.160169,0.242942
"496",0.357173,0.320487,2.06458,2.09099,0.151718,0.249094
"497",0.281103,0.421694,0.449827,3.45676,0.16855,0.318017
"498",0.332741,0.164781,1.09079,3.95306,0.156519,0.304473
"499",0.329181,0.1617,0.585833,3.75025,0.156236,0.291501
"500",0.326752,0.32958,0.110517,3.07586,0.140275,0.316246
"501",0.358966,0.146695,3.30482,3.06131,0.171644,0.261762
"502",0.344569,0.338627,0.540811,2.27355,0.157761,0.28107
"503",0.311084,0.416735,0.606685,2.90638,0.15559,0.321741
"504",0.344689,0.297511,2.10985,2.15373,0.165717,0.231473
"505",0.338718,0.259562,0.604078,2.63877,0.163182,0.318852
"506",0.33824,0.295683,0.831339,2.67452,0.176668,0.251757
"507",0.313603,0.310508,1.16274,5.78336,0.180768,0.257571
"508",0.310784,0.340467,0.52655,4.18093,0.170132,0.266438
"509",0.307396,0.431585,0.204037,3.32581,0.175922,0.321464
"510",0.304677,0.507065,1.39624,3.4588,0.18785,0.299241
"511",0.330187,0.529437,0.206931,1.84235,0.162712,0.263158
"512",0.292041,0.322598,0.0331546,4.5222,0.158245,0.338355
"513",0.314003,0.329545,0.166746,1.72515,0.141515,0.351226
"514",0.336917,0.329874,0.331527,3.53044,0.171238,0.291593
"515",0.301936,0.280837,1.0878,4.03287,0.147837,0.285341
"516",0.32374,0.201231,0.229407,4.31597,0.145418,0.269049
"517",0.330706,0.476278,0.541303,2.57306,0.173188,0.25824
"518",0.319103,0.357952,1.12954,3.59085,0.185743,0.267751
"519",0.30252,0.24872,0.255238,4.43243,0.146402,0.267262
"520",0.327739,0.582258,0.250276,2.02557,0.148622,0.333389
"521",0.305587,0.251906,0.779122,4.18669,0.14032,0.265275
"522",0.320324,0.334363,0.901975,3.29279,0.134175,0.271913
"523",0.295876,0.426376,0.687853,3.78403,0.136745,0.299988
"524",0.285012,0.491313,0.638917,4.44879,0.1376,0.305401
"525",0.306058,0.317168,0.330544,4.06487,0.144415,0.302996
"526",0.31741,0.450983,0.839285,2.63832,0.160051,0.246906
"527",0.283661,0.518269,0.642055,1.33739,0.215202,0.221223
"528",0.282827,0.581878,1.48423,5.95504,0.160096,0.268029
"529",0.297998,0.544051,1.2419,8.1069,0.151772,0.263041
"530",0.280341,0.551209,1.44171,5.69983,0.139796,0.236561
"531",0.286036,0.479162,1.24498,6.19737,0.139004,0.239336
"532",0.257014,0.64692,0.408233,3.28075,0.176876,0.24341
"533",0.25588,0.637275,0.333602,3.69999,0.190012,0.243479
"534",0.310814,0.69627,0.74762,3.77587,0.14571,0.30418
"535",0.250218,0.702963,0.31798,2.4505,0.153256,0.297731
"536",0.357889,0.26137,0.486201,3.82239,0.141494,0.336387
"537",0.36806,0.326223,0.618356,4.66915,0.145909,0.342629
"538",0.364337,0.328779,0.67757,4.20226,0.144302,0.337845
"539",0.337304,0.239857,0.956678,5.17576,0.145378,0.290971
"540",0.348101,0.332658,0.649769,4.04919,0.156859,0.309139
"541",0.329344,0.242499,1.52154,3.87223,0.14257,0.292193
"542",0.353067,0.428338,0.512706,1.52957,0.13032,0.304374
"543",0.345848,0.438312,0.672942,1.74434,0.128274,0.30429
"544",0.344397,0.461477,0.614089,1.72334,0.132235,0.3251
"545",0.320003,0.318997,0.303401,3.7783,0.179968,0.315668
"546",0.323758,0.373347,0.175508,3.25831,0.173338,0.299138
"547",0.258151,0.578374,0.938696,2.94095,0.172114,0.227011
"548",0.260351,0.455846,0.499486,3.27163,0.194227,0.227354
"549",0.283236,0.574405,1.37019,2.94301,0.163734,0.242414
"550",0.340666,0.176951,1.03649,3.60719,0.134157,0.34356
"551",0.336557,0.194032,0.230324,3.59075,0.130653,0.327029
"552",0.322855,0.231104,0.554993,2.1691,0.123102,0.353344
"553",0.358601,0.24753,1.2133,3.35836,0.140425,0.303948
"554",0.321147,0.292963,0.448808,4.96636,0.145562,0.325247
"555",0.317776,0.33242,0.254104,4.07013,0.151518,0.313074
"556",0.315618,0.387596,1.24849,3.66396,0.167307,0.258454
"557",0.299898,0.337199,0.247044,3.1069,0.167818,0.303653
"558",0.31219,0.406023,1.12419,4.0615,0.168464,0.237982
"559",0.299256,0.570375,0.652332,4.49208,0.177109,0.247244
"560",0.334881,0.356022,0.19887,2.01248,0.155175,0.337705
"561",0.33665,0.287139,1.34506,2.81183,0.140484,0.301213
"562",0.336837,0.261828,1.13817,2.78992,0.150625,0.302073
"563",0.353857,0.274958,0.737267,3.32487,0.141864,0.271933
"564",0.357071,0.313659,0.588513,3.38677,0.144724,0.287061
"565",0.310469,0.383998,1.11307,1.631,0.147642,0.292016
"566",0.293154,0.34561,0.220818,5.44636,0.135553,0.291224
"567",0.269122,0.606836,0.15947,1.88182,0.136551,0.344
"568",0.313478,0.488763,1.74988,6.02956,0.192434,0.223558
"569",0.317068,0.451372,0.72049,5.33023,0.182342,0.263372
"570",0.302813,0.310181,1.07675,6.33418,0.176671,0.261558
"571",0.308254,0.435745,0.631054,4.72872,0.169816,0.257454
"572",0.301063,0.38676,1.04224,1.96785,0.152434,0.279035
"573",0.29643,0.654355,0.363209,1.98272,0.15367,0.275549
"574",0.304327,0.441346,0.819775,3.58161,0.178165,0.236488
"575",0.308044,0.309671,1.17846,4.58619,0.173672,0.26076
"576",0.328772,0.388789,0.376539,3.29389,0.16124,0.291343
"577",0.33393,0.345184,0.54092,2.82771,0.148754,0.280807
"578",0.351224,0.351879,0.784955,1.6021,0.171419,0.224953
"579",0.363601,0.380371,2.25601,1.71513,0.19337,0.246674
"580",0.397088,0.248025,0.799976,1.34487,0.19191,0.238016
"581",0.394242,0.251334,0.749115,1.39129,0.200186,0.235936
"582",0.367799,0.386264,0.881146,1.89338,0.142783,0.250987
"583",0.334462,0.31386,0.369274,1.81464,0.132845,0.291366
"584",0.33879,0.502822,0.476069,4.18886,0.14508,0.326628
"585",0.30921,0.438314,0.740042,5.34089,0.135225,0.350561
"586",0.30398,0.55361,0.193303,4.35076,0.117195,0.375594
"587",0.30366,0.344298,0.203954,3.41783,0.144911,0.355768
"588",0.310661,0.340714,0.152042,3.75016,0.146395,0.350635
"589",0.269623,0.589837,0.43575,2.54529,0.161995,0.292486
"590",0.308296,0.390915,0.836938,4.57685,0.19015,0.207142
"591",0.343886,0.217125,0.378674,2.10552,0.166277,0.290431
"592",0.378504,0.195567,0.962757,2.52912,0.174668,0.289449
"593",0.321921,0.183659,0.685158,3.30507,0.176595,0.247909
"594",0.350858,0.431989,1.04085,4.4881,0.129254,0.327592
"595",0.352543,0.290828,1.18871,3.43275,0.135853,0.296045
"596",0.312608,0.167597,0.145709,2.60731,0.178745,0.25866
"597",0.323692,0.408765,0.826367,3.72002,0.129724,0.345204
"598",0.342618,0.18232,0.594914,2.24478,0.111224,0.35269
"599",0.310936,0.426311,0.287608,3.43817,0.143027,0.335627
"600",0.325479,0.373786,1.20253,2.6395,0.207127,0.200711
"601",0.286452,0.522655,0.955052,2.53728,0.229605,0.195435
"602",0.328445,0.473437,0.992604,2.77898,0.156242,0.280697
"603",0.337231,0.399873,0.873439,2.98228,0.18781,0.265181
"604",0.336711,0.355249,1.13317,4.42372,0.198045,0.252596
"605",0.318392,0.173732,0.256293,2.89921,0.184853,0.273064
"606",0.31858,0.202712,0.366254,3.79891,0.172798,0.285683
"607",0.330264,0.485629,1.11953,2.43742,0.145263,0.264627
"608",0.347459,0.113462,1.22555,3.10317,0.167647,0.262067
"609",0.342604,0.203353,1.20203,2.97003,0.131617,0.257731
"610",0.329534,0.248404,1.9825,2.83309,0.132667,0.252135
"611",0.365249,0.111296,0.326374,2.94867,0.193351,0.293884
"612",0.362021,0.200178,0.700942,3.12745,0.159516,0.288649
"613",0.371036,0.341952,1.3441,1.70523,0.160833,0.264435
"614",0.352831,0.363009,1.62035,2.07163,0.172834,0.236725
"615",0.353661,0.375906,0.926597,2.12944,0.170746,0.236575
"616",0.314959,0.178965,1.24112,2.75407,0.176178,0.207264
"617",0.353099,0.381675,1.07756,2.09635,0.193959,0.250947
"618",0.302209,0.274325,0.68517,2.87812,0.157938,0.232821
"619",0.3036,0.287449,0.857027,3.01989,0.147564,0.27226
"620",0.309786,0.297313,0.575897,2.12126,0.139124,0.260654
"621",0.369681,0.379969,1.81041,3.20082,0.114946,0.333185
"622",0.358487,0.327367,0.735466,3.95397,0.121513,0.345306
"623",0.346959,0.316177,0.263466,4.80275,0.140244,0.350018
"624",0.323292,0.370971,0.546189,2.19325,0.112137,0.350821
"625",0.307247,0.387358,0.613349,1.80757,0.111103,0.327128
"626",0.306966,0.507676,1.62371,2.81405,0.119704,0.294203
"627",0.301639,0.350882,0.0980403,2.99724,0.174231,0.326783
"628",0.317997,0.348389,0.105352,3.03311,0.190215,0.287835
"629",0.294378,0.308194,0.212844,3.6165,0.131803,0.317695
"630",0.292285,0.525361,0.0722902,3.21752,0.167548,0.339181
"631",0.28766,0.4045,0.0424128,5.24845,0.159979,0.332303
"632",0.279583,0.303328,0.13929,3.45097,0.151717,0.315567
"633",0.277214,0.318315,0.179118,3.41393,0.146973,0.324586
"634",0.28611,0.362176,0.0886976,3.50545,0.152304,0.298878
"635",0.289979,0.569256,0.0755223,6.68433,0.169682,0.266383
"636",0.28805,0.492919,0.29114,4.70832,0.157218,0.269523
"637",0.348145,0.287676,1.20209,1.44898,0.149849,0.295416
"638",0.319846,0.278161,0.185974,3.61512,0.163039,0.307914
"639",0.289837,0.477626,0.651599,4.9401,0.171118,0.261523
"640",0.327811,0.159515,0.204971,3.92097,0.195409,0.26824
"641",0.334636,0.171969,2.20363,2.17286,0.151255,0.237032
"642",0.331808,0.175191,0.273932,2.43559,0.185939,0.262056
"643",0.359713,0.173424,1.24181,4.77726,0.181851,0.289366
"644",0.364126,0.236186,1.5329,4.79742,0.160886,0.278178
"645",0.337025,0.185542,0.595239,4.18703,0.144222,0.291035
"646",0.34269,0.321327,1.30729,3.06717,0.159197,0.305763
"647",0.294223,0.357744,1.31815,4.13901,0.135579,0.251917
"648",0.309017,0.354542,1.24433,5.19205,0.150476,0.272656
"649",0.302431,0.481682,0.489265,5.50601,0.171684,0.248385
"650",0.291427,0.372791,0.878261,5.49244,0.177258,0.24847
"651",0.339852,0.293311,0.0722938,3.77625,0.130345,0.40455
"652",0.363954,0.306166,0.468685,2.69973,0.124698,0.413333
"653",0.367686,0.217053,0.543828,2.60396,0.112429,0.387283
"654",0.319274,0.265849,0.475331,6.06938,0.119189,0.339529
"655",0.320911,0.28675,0.689554,4.43447,0.162255,0.282936
"656",0.344739,0.239373,0.136376,3.64132,0.125491,0.345997
"657",0.332783,0.190498,0.184225,2.76442,0.118448,0.351192
"658",0.314793,0.290107,0.783276,3.11022,0.125679,0.33024
"659",0.342179,0.4031,0.487899,4.55856,0.139624,0.309113
"660",0.340561,0.207114,0.662197,2.63377,0.147034,0.319935
"661",0.326525,0.219375,0.531582,2.59878,0.149792,0.334332
"662",0.339606,0.293666,0.347409,2.38085,0.163661,0.266537
"663",0.327332,0.201735,0.428832,3.27211,0.155549,0.282678
"664",0.339482,0.257575,1.28502,3.13814,0.190319,0.258056
"665",0.321191,0.112953,0.240939,3.4495,0.140467,0.317736
"666",0.339611,0.278009,0.964251,3.42849,0.130813,0.296821
"667",0.331971,0.332662,1.57016,2.91656,0.130274,0.283606
"668",0.319162,0.253123,0.523201,4.11661,0.157942,0.267595
"669",0.342752,0.250234,1.62004,4.78529,0.13762,0.250217
"670",0.344343,0.25202,1.11568,3.33465,0.126809,0.272124
"671",0.349029,0.242142,0.993885,2.65165,0.152772,0.323483
"672",0.332474,0.167993,0.409384,3.82943,0.136872,0.326261
"673",0.332326,0.390511,1.09988,2.69987,0.169769,0.257509
"674",0.31875,0.330655,0.719875,4.11346,0.153325,0.289468
"675",0.313293,0.380237,1.4949,3.90813,0.171079,0.283498
"676",0.339828,0.119237,0.331298,2.32386,0.159766,0.254748
"677",0.348489,0.114215,1.58461,2.36424,0.144648,0.285052
"678",0.380854,0.376462,1.38172,3.38172,0.1606,0.318659
"679",0.355378,0.367975,0.661642,3.23331,0.143097,0.320869
"680",0.326929,0.166024,0.392845,3.0559,0.115762,0.333275
"681",0.365734,0.335748,0.643219,2.38859,0.121536,0.384266
"682",0.326333,0.318152,0.901778,3.62055,0.153722,0.263782
"683",0.31123,0.419653,0.538384,2.34142,0.170711,0.276792
"684",0.353524,0.28193,0.542616,1.72181,0.169442,0.270955
"685",0.330736,0.373841,0.871761,2.35866,0.169142,0.291821
"686",0.296814,0.330744,0.416478,4.05825,0.155304,0.269995
"687",0.345638,0.381039,0.835104,2.26886,0.163801,0.266276
"688",0.322421,0.215781,0.820076,4.56595,0.15533,0.262896
"689",0.318282,0.290321,0.824488,3.53654,0.155521,0.28028
"690",0.328962,0.313798,0.140001,2.05641,0.145851,0.343481
"691",0.329256,0.381419,0.179629,2.26304,0.109796,0.358779
"692",0.322986,0.302934,0.183891,2.02365,0.111212,0.360801
"693",0.345206,0.254899,0.608455,2.48523,0.14632,0.332179
"694",0.317458,0.265513,0.814466,3.33602,0.154313,0.248001
"695",0.320146,0.347201,0.595711,3.34244,0.167773,0.246544
"696",0.296691,0.488115,0.994717,2.49497,0.1436,0.266846
"697",0.274317,0.67245,0.500156,1.10917,0.143868,0.255616
"698",0.286574,0.552625,0.430832,1.22026,0.156843,0.248536
"699",0.318858,0.342707,0.927337,7.7382,0.157399,0.306188
"700",0.295857,0.362638,0.17171,1.9786,0.150346,0.287258
"701",0.316067,0.355873,0.15632,5.53425,0.170652,0.300555
"702",0.306751,0.288323,0.346514,6.01889,0.152258,0.315392
"703",0.316237,0.240274,0.590217,3.2861,0.180569,0.283533
"704",0.336683,0.228696,0.971196,3.5216,0.161499,0.248772
"705",0.324824,0.251653,0.970338,3.80513,0.143335,0.278096
"706",0.326,0.306032,0.874049,4.64813,0.165237,0.245725
"707",0.310004,0.335142,0.952681,5.47387,0.132115,0.324075
"708",0.310131,0.246459,1.14,4.82837,0.173619,0.240847
"709",0.297326,0.580721,0.841498,2.84137,0.136153,0.267791
"710",0.299135,0.438886,1.20069,1.92036,0.151417,0.25392
"711",0.311932,0.472328,1.17971,1.83728,0.162459,0.259125
"712",0.286992,0.541447,0.357115,4.88112,0.139721,0.275578
"713",0.286119,0.390786,0.874907,4.52683,0.161815,0.29213
"714",0.304221,0.512097,0.656217,4.2476,0.151412,0.262249
"715",0.297115,0.361721,0.118489,2.26788,0.188054,0.26756
"716",0.335716,0.369325,2.81998,2.58515,0.151263,0.252733
"717",0.332742,0.351563,2.08402,2.75382,0.203336,0.256584
"718",0.328536,0.323427,1.7362,3.45288,0.204436,0.255745
"719",0.327841,0.339434,1.85805,3.23492,0.204369,0.249078
"720",0.337291,0.233268,0.191514,2.15158,0.163125,0.28746
"721",0.321571,0.251298,0.169208,1.76268,0.172749,0.301414
"722",0.350168,0.171654,0.0525704,3.69466,0.160983,0.324434
"723",0.341799,0.162096,0.244291,2.27989,0.181343,0.316353
"724",0.343717,0.135509,0.137476,2.95248,0.149254,0.28817
"725",0.352216,0.119048,0.117835,3.77664,0.157747,0.30647
"726",0.341101,0.062972,0.61658,3.75936,0.150991,0.326254
"727",0.342412,0.0641409,0.578968,3.58797,0.150146,0.328069
"728",0.346566,0.20687,0.205389,1.99313,0.161375,0.310045
"729",0.30402,0.583845,0.592185,1.61121,0.162783,0.312268
"730",0.364706,0.42428,0.601921,2.67033,0.117549,0.356781
"731",0.341952,0.321783,0.799918,2.67253,0.1237,0.313067
"732",0.312236,0.16728,0.443064,2.84749,0.134703,0.302709
"733",0.307102,0.176967,0.344994,2.25481,0.170859,0.309917
"734",0.31952,0.190173,0.147215,2.43326,0.156948,0.288858
"735",0.329928,0.336962,0.174866,2.77795,0.143471,0.344747
"736",0.29396,0.336873,1.03005,3.51346,0.197502,0.234485
"737",0.310288,0.50498,0.364246,2.45374,0.131549,0.369981
"738",0.297678,0.412567,0.269006,3.71992,0.144378,0.302383
"739",0.321008,0.451223,0.780166,2.88096,0.135528,0.325555
"740",0.285249,0.43172,0.292057,4.86635,0.142625,0.309969
"741",0.300965,0.366231,0.223727,2.21787,0.131359,0.315406
"742",0.311964,0.335852,0.523646,3.85377,0.132729,0.317797
"743",0.361903,0.373235,0.834588,3.95386,0.134238,0.364935
"744",0.35674,0.244752,0.766932,5.56821,0.113724,0.334657
"745",0.265181,0.371217,0.310325,4.19286,0.181304,0.267305
"746",0.314964,0.495276,1.36927,3.71778,0.152439,0.239814
"747",0.30965,0.504499,1.42371,3.50928,0.154668,0.240856
"748",0.310803,0.452242,0.87595,3.50708,0.181406,0.246781
"749",0.311748,0.513511,0.862664,3.40867,0.182517,0.231972
"750",0.317779,0.262112,0.232819,3.46594,0.121778,0.368194
"751",0.345816,0.31159,0.36491,3.11095,0.153328,0.35788
"752",0.386269,0.196816,1.62,3.49658,0.119028,0.343339
"753",0.352641,0.262683,0.419982,2.04172,0.127042,0.363002
"754",0.344119,0.150056,0.473896,2.32785,0.114076,0.353837
"755",0.347735,0.306283,1.52076,3.89788,0.191837,0.234837
"756",0.346164,0.332794,1.50511,3.74368,0.176898,0.244627
"757",0.34426,0.295682,1.05665,2.66122,0.186532,0.248647
"758",0.339223,0.34962,0.46201,9.20538,0.164622,0.270419
"759",0.302061,0.344937,1.5217,8.18723,0.174073,0.268214
"760",0.293391,0.56414,0.320238,4.14221,0.177027,0.241779
"761",0.289597,0.550148,0.320268,3.76672,0.1736,0.26965
"762",0.316483,0.651467,0.700053,2.37533,0.169273,0.258702
"763",0.300221,0.565356,0.886357,2.40343,0.155107,0.286539
"764",0.271221,0.473197,0.477533,2.68875,0.153231,0.227478
"765",0.273056,0.546696,1.07698,2.79982,0.192498,0.250005
"766",0.274291,0.505155,0.910814,2.73948,0.17752,0.265118
"767",0.353071,0.271958,1.09751,2.44729,0.148953,0.272879
"768",0.344281,0.396889,1.14338,2.48125,0.140111,0.288287
"769",0.354523,0.174642,0.958549,1.77632,0.146206,0.264597
"770",0.367474,0.133433,1.1627,4.8087,0.177099,0.265388
"771",0.328328,0.340502,0.479485,2.02597,0.11532,0.351787
"772",0.281337,0.551444,0.426563,5.8951,0.152066,0.271846
"773",0.301321,0.346898,0.126431,4.47955,0.175996,0.311593
"774",0.31426,0.383163,0.0952455,2.76322,0.146616,0.306531
"775",0.314991,0.337927,0.399168,3.13247,0.117484,0.302867
"776",0.31577,0.368727,0.377165,3.42081,0.128909,0.304964
"777",0.335551,0.349253,0.658194,4.70155,0.1303,0.325216
"778",0.341066,0.299516,0.888128,5.7347,0.132403,0.337582
"779",0.331204,0.351451,0.277764,3.93181,0.126203,0.369908
"780",0.313553,0.2865,0.249836,4.50554,0.120336,0.352103
"781",0.320241,0.342671,0.32061,2.36155,0.138091,0.332932
"782",0.31893,0.374311,0.879651,3.86744,0.131417,0.364875
"783",0.378627,0.202586,1.09996,2.15175,0.120171,0.312746
"784",0.343145,0.367389,1.0503,1.88037,0.12732,0.307953
"785",0.311864,0.437331,0.276701,1.66476,0.16176,0.249275
"786",0.31462,0.410693,0.0603434,4.42986,0.164832,0.359708
"787",0.312326,0.438255,0.0714104,3.91506,0.173869,0.352447
"788",0.317737,0.353698,0.190651,2.35718,0.15523,0.316639
"789",0.343856,0.251259,0.598806,2.0913,0.131204,0.327173
"790",0.344678,0.2115,0.973313,1.71059,0.136209,0.256164
"791",0.31717,0.294319,0.0867964,5.90522,0.148634,0.370741
"792",0.301468,0.333699,0.113317,5.29389,0.14004,0.348088
"793",0.289637,0.491375,0.0638348,3.5998,0.135833,0.357208
"794",0.298175,0.341091,0.0286095,2.2425,0.166004,0.28541
"795",0.326034,0.203073,0.363438,5.18815,0.168354,0.295946
"796",0.308763,0.456724,1.52652,2.09701,0.164574,0.247789
"797",0.301482,0.452557,0.159987,4.15244,0.138165,0.347383
"798",0.278913,0.382921,0.0613067,4.80012,0.157404,0.329588
"799",0.380719,0.224534,1.99994,2.20504,0.115792,0.339991
"800",0.381812,0.26721,0.669128,1.9226,0.123077,0.301875
"801",0.33177,0.297288,1.32331,1.97245,0.127938,0.315582
"802",0.335148,0.304602,1.13836,1.90629,0.134269,0.306341
"803",0.327401,0.289547,1.0981,5.74422,0.158677,0.239954
"804",0.336517,0.252541,0.933707,5.5811,0.15682,0.251631
"805",0.307583,0.390003,0.808668,6.46821,0.134348,0.299501
"806",0.341059,0.275717,1.06816,2.899,0.164117,0.280044
"807",0.321077,0.314552,0.453084,3.41859,0.161925,0.296714
"808",0.333713,0.236282,1.06221,1.74838,0.160638,0.283333
"809",0.340273,0.247661,0.556739,2.32666,0.183873,0.293858
"810",0.328053,0.27407,0.629938,2.64973,0.187958,0.312477
"811",0.32113,0.207099,0.196704,2.87725,0.16101,0.243165
"812",0.334973,0.48418,0.252453,4.32702,0.138895,0.303733
"813",0.301335,0.548544,0.777582,2.99354,0.16728,0.330949
"814",0.321829,0.526421,0.389607,2.50289,0.152311,0.287983
"815",0.304581,0.378761,0.404935,2.72333,0.154048,0.273613
"816",0.314857,0.37428,1.2471,2.92998,0.140516,0.292304
"817",0.319533,0.172284,0.424004,2.8293,0.162989,0.318701
"818",0.322761,0.389345,1.09828,2.14352,0.159287,0.276992
"819",0.330956,0.401541,0.500916,1.37591,0.148124,0.275471
"820",0.309277,0.277124,0.176981,2.69283,0.162598,0.309629
"821",0.31903,0.31335,0.495902,5.02648,0.151519,0.294714
"822",0.326799,0.344857,0.70722,5.06418,0.142576,0.310639
"823",0.381008,0.244714,0.988635,4.42755,0.131147,0.314341
"824",0.380151,0.241205,0.998491,4.92916,0.126979,0.312136
"825",0.371138,0.240182,0.710948,3.89497,0.126246,0.357366
"826",0.347205,0.27238,0.780353,6.18969,0.132166,0.312876
"827",0.313769,0.367569,0.672031,2.33778,0.142029,0.278047
"828",0.332099,0.257587,0.79742,3.10039,0.157269,0.291475
"829",0.341107,0.35738,0.46688,3.83708,0.156729,0.292616
"830",0.298141,0.268475,0.940467,2.57712,0.183422,0.248404
"831",0.353981,0.351471,0.809325,3.23125,0.145184,0.30521
"832",0.338984,0.409397,1.46913,2.27976,0.128104,0.2779
"833",0.370334,0.2663,1.60389,2.90058,0.124143,0.306632
"834",0.30703,0.29724,0.468978,3.86158,0.136192,0.336105
"835",0.310376,0.338551,0.469566,4.32605,0.130048,0.35475
"836",0.36912,0.20918,1.43678,2.90189,0.13886,0.280443
"837",0.323493,0.165144,0.319705,3.10901,0.14757,0.282551
"838",0.329064,0.160701,0.277219,3.01417,0.147045,0.292247
"839",0.291766,0.471923,0.425164,4.3789,0.177261,0.279894
"840",0.293044,0.51316,0.223521,3.49501,0.198523,0.291364
"841",0.295099,0.505102,0.191611,5.11862,0.197275,0.260797
"842",0.291682,0.513078,0.198819,5.63333,0.213666,0.265784
