"","beta","r","logm1","logm2","sensrate","prop"
"1341",0.285469,0.838154,1.78114,1.5652,0.196834,0.826001
"1342",0.367525,0.920884,1.76309,2.56898,0.155907,0.856314
"1343",0.44591,0.569798,1.60762,0.962366,0.160676,0.994144
"1344",0.367097,0.440097,2.12678,1.93455,0.123444,0.965128
"1345",0.427976,0.165521,0.915535,1.34414,0.170308,0.977482
"1346",0.326223,0.49537,1.45513,3.80401,0.139818,0.947334
"1347",0.431791,0.509598,1.7567,1.28237,0.170654,0.996159
"1348",0.441608,0.571339,1.94966,2.07087,0.190501,0.679007
"1349",0.401443,0.491873,1.4145,1.49193,0.187161,0.734191
"1350",0.402673,0.36105,1.83433,1.24232,0.188308,0.752217
"1351",0.376366,0.196437,1.0624,4.4803,0.172613,0.928314
"1352",0.362875,0.223348,0.422954,2.50318,0.142054,0.953772
"1353",0.368177,0.389821,0.529534,3.21057,0.186521,0.883796
"1354",0.313474,0.302386,0.582415,2.98632,0.133119,0.989743
"1355",0.344903,0.446726,0.635034,1.8643,0.152663,0.995566
"1356",0.484213,0.099685,3.1235,1.78846,0.151665,0.954226
"1357",0.411865,0.170672,0.813255,1.76355,0.168011,0.979529
"1358",0.360384,0.608234,1.39743,2.6996,0.163293,0.88254
"1359",0.315369,0.519784,1.43835,2.03161,0.144217,0.933974
"1360",0.438137,0.632671,2.04621,1.93824,0.150154,0.977747
"1361",0.36695,0.718355,1.99623,1.65597,0.153813,0.905356
"1362",0.398553,0.430329,1.34276,2.08634,0.169317,0.898033
"1363",0.342425,0.452787,1.23376,3.27501,0.144914,0.935919
"1364",0.314382,0.340426,0.985174,3.96546,0.155359,0.878155
"1365",0.334028,0.318282,1.11701,3.53225,0.136951,0.806725
"1366",0.454713,0.218661,1.96063,2.22167,0.183755,0.959165
"1367",0.321666,0.506495,1.24099,2.41945,0.135084,0.887958
"1368",0.425129,0.561733,2.11707,1.02046,0.164927,0.972852
"1369",0.429764,0.230485,1.70842,1.75855,0.143797,0.991068
"1370",0.443585,0.455675,2.29308,1.5797,0.169576,0.960589
"1371",0.350191,0.282712,0.659845,3.47331,0.139251,0.944047
"1372",0.488322,0.353322,2.48698,1.61042,0.177368,0.942785
"1373",0.353083,0.193836,0.899221,2.33604,0.141165,0.904876
"1374",0.390632,0.267123,1.07176,2.28553,0.133265,0.887407
"1375",0.412579,0.37305,1.29687,2.62196,0.182979,0.980136
"1376",0.366986,0.401775,1.77512,3.28703,0.136968,0.937718
"1377",0.380751,0.24378,1.52177,1.24316,0.127334,0.922523
"1378",0.402528,0.545612,1.90816,2.65101,0.132491,0.95929
"1379",0.336429,0.499349,1.26967,2.08575,0.173623,0.915235
"1380",0.396387,0.429077,1.46563,2.40013,0.19381,0.92965
"1381",0.381369,0.429029,1.49362,2.08281,0.16473,0.929768
"1382",0.461482,0.326137,2.05024,1.30857,0.146461,0.928408
"1383",0.459612,0.26156,2.44641,1.00781,0.164648,0.987804
"1384",0.429356,0.346167,1.75112,1.70491,0.17415,0.982009
"1385",0.465556,0.343641,1.78284,1.32467,0.190696,0.944079
"1386",0.436824,0.19919,1.80464,2.07246,0.155169,0.9115
"1387",0.360503,0.218921,1.45856,1.69712,0.142672,0.948148
"1388",0.516386,0.334802,2.02456,1.91781,0.183244,0.875593
"1389",0.417827,0.23806,1.13776,1.17978,0.13041,0.972906
"1390",0.473439,0.339473,1.90113,2.24195,0.177411,0.962194
"1391",0.372919,0.369176,1.38084,3.10968,0.175339,0.963888
"1392",0.396091,0.541775,1.14136,2.99007,0.137144,0.96903
"1393",0.409597,0.460178,1.56209,2.97985,0.148584,0.98768
"1394",0.481338,0.201844,1.50356,1.36657,0.144355,0.916704
"1395",0.361799,0.18927,1.84089,2.54752,0.154412,0.962269
"1396",0.504274,0.155804,1.69743,0.976945,0.137771,0.84988
"1397",0.408196,0.240687,2.29012,1.43189,0.165589,0.871204
"1398",0.397211,0.361354,1.23276,1.73059,0.150859,0.992741
"1399",0.400586,0.440997,1.83817,1.75924,0.171144,0.998925
"1400",0.419623,0.383418,2.00571,1.71285,0.195509,0.999735
"1401",0.352996,0.49829,1.21124,4.59344,0.155108,0.970249
"1402",0.330559,0.485309,1.28207,5.35504,0.171668,0.905917
"1403",0.405948,0.465875,1.27951,4.67438,0.168506,0.916213
"1404",0.303903,0.661034,1.65371,1.77781,0.164767,0.862194
"1405",0.488437,0.249327,1.3722,1.65309,0.158587,0.902824
"1406",0.41964,0.360626,2.60201,1.15535,0.157622,0.945043
"1407",0.441443,0.315278,1.25689,1.52138,0.151141,0.969492
"1408",0.351355,0.337076,0.655327,1.48594,0.176707,0.831533
"1409",0.37155,0.352065,0.496872,2.20491,0.161911,0.889897
"1410",0.358623,0.461523,1.13505,1.54216,0.182711,0.768808
"1411",0.420916,0.217478,2.17494,2.10243,0.163949,0.943186
"1412",0.383576,0.0893483,0.736736,1.60799,0.171742,0.825209
"1413",0.416544,0.0831268,0.822286,1.5402,0.200382,0.866757
"1414",0.422788,0.12846,1.67957,4.62096,0.155481,0.817954
"1415",0.34829,0.355018,1.46723,2.89366,0.152317,0.875815
"1416",0.343099,0.375875,1.19698,2.97722,0.154583,0.946866
"1417",0.382575,0.468166,1.78864,1.38699,0.160501,0.788692
"1418",0.403928,0.172036,1.63512,2.17444,0.157548,0.999383
"1419",0.412529,0.290045,1.05429,1.7134,0.197497,0.999419
"1420",0.432575,0.203349,2.00481,1.35111,0.106407,0.94628
"1421",0.349778,0.364762,0.941575,3.2015,0.184053,0.906024
"1422",0.361358,0.202408,0.841485,2.6323,0.151572,0.847448
"1423",0.391079,0.346868,0.982066,3.22363,0.145907,0.956508
"1424",0.366552,0.29479,1.36241,1.81434,0.195847,0.775327
"1425",0.384307,0.266834,1.21287,2.23345,0.184187,0.861041
"1426",0.409103,0.421665,1.67286,2.43293,0.136774,0.956152
"1427",0.453146,0.465093,2.39242,1.24257,0.168561,0.96052
"1428",0.389458,0.251504,0.672787,5.04741,0.13892,0.964482
"1429",0.384214,0.181411,0.870474,2.92075,0.134969,0.98536
"1430",0.436736,0.419875,2.16225,1.80887,0.178997,0.858249
"1431",0.358626,0.297856,1.12995,1.49143,0.133916,0.977518
"1432",0.319376,0.139075,0.326181,4.16883,0.146044,0.897702
"1433",0.340377,0.570008,0.576245,3.29931,0.183816,0.983896
"1434",0.302472,0.518817,0.75012,1.67063,0.146515,0.75169
"1435",0.411324,0.362634,1.04203,1.55794,0.154537,0.889293
"1436",0.387523,0.246718,2.14394,2.34553,0.156132,0.956981
"1437",0.344725,0.348828,0.652932,2.4701,0.128096,0.97092
"1438",0.405804,0.218779,0.786995,2.50069,0.189785,0.940969
"1439",0.377131,0.336293,1.53104,1.38726,0.201131,0.928199
"1440",0.429144,0.375776,0.962228,1.59967,0.150904,0.932094
"1441",0.395531,0.441573,0.898132,0.696445,0.175821,0.972634
"1442",0.397825,0.468549,1.29999,3.40006,0.193123,0.835285
"1443",0.303939,0.416038,1.21009,2.93813,0.158649,0.807334
"1444",0.384091,0.115518,1.47333,2.10918,0.17581,0.972703
"1445",0.438044,0.258683,1.92115,2.47305,0.157122,0.926081
"1446",0.464029,0.297203,2.38237,1.82667,0.163102,0.935662
"1447",0.360522,0.285342,1.0257,1.65578,0.139546,0.931678
"1448",0.38136,0.506502,1.5954,3.17777,0.156178,0.962133
"1449",0.440777,0.519874,1.55565,2.60951,0.206053,0.900564
"1450",0.384586,0.212176,1.34466,0.925476,0.135306,0.961493
"1451",0.405822,0.284714,1.21044,1.43883,0.119008,0.983194
"1452",0.396083,0.218091,1.3109,1.33644,0.136346,0.977088
"1453",0.377293,0.200168,0.941953,2.80059,0.143857,0.925976
"1454",0.426945,0.16439,1.18741,0.946434,0.185026,0.949576
"1455",0.479097,0.165394,1.63039,0.914439,0.181581,0.906918
"1456",0.327308,0.549162,1.38689,4.16958,0.148945,0.949697
"1457",0.380776,0.552141,1.49398,2.8508,0.189865,0.786665
"1458",0.369378,0.337394,1.25911,1.7231,0.14193,0.927781
"1459",0.409247,0.331319,1.88932,2.01908,0.173856,0.844575
"1460",0.376797,0.257585,1.53798,1.97478,0.152349,0.895379
"1461",0.415196,0.502605,1.41369,1.41793,0.17023,0.880641
"1462",0.448262,0.17518,1.91049,2.07037,0.143284,0.97714
"1463",0.442133,0.218628,1.94051,2.21301,0.181325,0.936582
"1464",0.460727,0.310382,2.18912,0.642859,0.154671,0.765424
"1465",0.33583,0.380337,0.769363,5.00783,0.163392,0.999409
"1466",0.439204,0.425458,1.50287,0.504266,0.178986,0.982192
"1467",0.452947,0.422482,1.32623,0.690305,0.171814,0.959657
"1468",0.524488,0.308078,2.8393,1.76957,0.161804,0.9636
"1469",0.509405,0.225105,1.82166,1.17492,0.167156,0.985403
"1470",0.371108,0.428228,1.49285,3.70782,0.151038,0.792583
"1471",0.455276,0.307364,1.60722,1.12952,0.148505,0.974454
"1472",0.408738,0.215178,1.60467,1.43886,0.149819,0.876622
"1473",0.329411,0.494243,1.13928,2.48293,0.164058,0.970357
"1474",0.432277,0.293374,1.85919,1.83001,0.178626,0.813008
"1475",0.3338,0.541976,1.44951,3.52186,0.147412,0.97187
"1476",0.459955,0.281939,2.20744,5.10285,0.136637,0.9433
"1477",0.312543,0.396043,1.13434,3.89003,0.207906,0.919477
"1478",0.333457,0.347956,1.14606,3.22793,0.183523,0.91535
"1479",0.471056,0.59402,2.52212,1.98574,0.187475,0.784105
"1480",0.392067,0.368539,1.1924,1.03643,0.137576,0.988985
"1481",0.398785,0.242801,1.45642,4.27006,0.19204,0.885319
"1482",0.398905,0.184771,1.71422,1.45444,0.134304,0.927061
"1483",0.360689,0.453457,1.09139,3.7802,0.185277,0.9598
"1484",0.386483,0.40167,1.75254,3.69188,0.185116,0.750285
"1485",0.459366,0.207041,1.40031,0.864669,0.15578,0.95564
"1486",0.483871,0.574945,2.43315,1.31573,0.14465,0.957265
"1487",0.408877,0.346362,1.34912,1.27351,0.178182,0.947927
"1488",0.422634,0.38118,1.86898,1.49865,0.13802,0.897232
"1489",0.421427,0.271537,1.32193,0.977185,0.156012,0.848764
"1490",0.434432,0.335854,1.60273,0.99277,0.162766,0.861288
"1491",0.338615,0.495,1.23183,2.84816,0.173574,0.941493
"1492",0.40143,0.680738,1.6566,1.22872,0.144621,0.9113
"1493",0.407983,0.53762,2.34136,2.02392,0.131784,0.869159
"1494",0.429223,0.264361,1.87515,3.27635,0.155136,0.995309
"1495",0.437239,0.338875,1.97164,3.97535,0.176156,0.944029
"1496",0.44858,0.323111,2.09346,3.69339,0.181531,0.903423
"1497",0.42426,0.345152,1.73194,1.51869,0.162785,0.856259
"1498",0.420267,0.387201,1.19118,2.07617,0.168911,0.901492
"1499",0.42661,0.384768,0.930948,0.719363,0.165802,0.948843
"1500",0.376639,0.37837,1.1932,0.9105,0.15055,0.961046
"1501",0.43789,0.295695,1.39467,2.37435,0.156716,0.95019
"1502",0.412456,0.282843,1.59768,2.27013,0.15686,0.980993
"1503",0.378341,0.348033,1.30637,2.12564,0.156924,0.872093
"1504",0.411638,0.142968,2.01392,3.38824,0.160424,0.943459
"1505",0.37614,0.319466,0.941612,1.25091,0.150419,0.99217
"1506",0.38958,0.339398,1.07416,1.54809,0.144628,0.996852
"1507",0.436594,0.471719,2.1065,1.51834,0.126624,0.92014
"1508",0.409599,0.293506,1.39316,1.29021,0.192256,0.954491
"1509",0.388768,0.254395,1.34947,0.999235,0.178557,0.979357
"1510",0.358474,0.596155,1.60281,1.39053,0.168062,0.917227
"1511",0.499919,0.136841,1.92701,0.96038,0.166337,0.928227
"1512",0.490462,0.131666,1.83656,0.971371,0.174055,0.916158
"1513",0.41449,0.340101,1.52372,1.97289,0.147308,0.922567
"1514",0.393276,0.344905,1.34312,2.01905,0.194561,0.924
"1515",0.355568,0.391775,1.22634,2.16962,0.187876,0.866132
"1516",0.383669,0.299112,1.45485,1.61911,0.183014,0.913157
"1517",0.396112,0.238571,1.39615,1.75887,0.17806,0.893354
"1518",0.547904,0.540349,2.10828,0.690035,0.159802,0.830564
"1519",0.396011,0.413621,1.91143,1.30955,0.186479,0.849873
"1520",0.447589,0.446169,1.46628,4.67465,0.157754,0.77388
"1521",0.453604,0.468512,1.64955,4.76498,0.159543,0.794645
"1522",0.415645,0.455501,2.76556,3.2622,0.151223,0.93044
"1523",0.336852,0.547066,0.732296,1.3878,0.166418,0.946868
"1524",0.346652,0.265059,0.337924,3.56859,0.145026,0.972003
"1525",0.355496,0.275409,0.342255,2.83986,0.148237,0.978895
"1526",0.330241,0.219758,0.369527,3.48806,0.155261,0.977422
"1527",0.351139,0.360683,0.780066,3.00325,0.146603,0.842583
"1528",0.406736,0.347761,1.516,1.99356,0.176903,0.971521
"1529",0.412735,0.343627,1.34259,1.89636,0.17501,0.96978
"1530",0.38001,0.209846,2.00497,4.06485,0.165236,0.841186
"1531",0.460625,0.243794,1.79178,1.25696,0.155186,0.957109
"1532",0.405382,0.395023,1.42053,1.01968,0.170439,0.869698
"1533",0.356318,0.48496,1.69068,3.47496,0.149371,0.727025
"1534",0.365251,0.488121,1.62335,3.241,0.148944,0.709755
"1535",0.371691,0.465922,1.55191,1.84114,0.178194,0.991437
"1536",0.432373,0.225932,1.88031,1.5319,0.135912,0.83853
"1537",0.479595,0.334143,2.00708,0.875034,0.15575,0.968201
"1538",0.432039,0.317805,1.83327,1.96632,0.1866,0.976465
"1539",0.424893,0.264026,1.48616,1.08684,0.155552,0.929453
"1540",0.375791,0.313151,1.60367,2.67922,0.142435,0.973058
"1541",0.384108,0.363227,1.36887,2.33893,0.16692,0.975844
"1542",0.389603,0.400993,2.1666,1.89318,0.180675,0.878494
"1543",0.342989,0.300009,1.24311,3.18134,0.152341,0.987397
"1544",0.467485,0.574571,2.15059,0.972551,0.159299,0.980161
"1545",0.374305,0.148083,1.05093,3.88999,0.161121,0.782601
"1546",0.373523,0.09415,1.56973,3.31705,0.164367,0.727567
"1547",0.378828,0.139973,1.59152,3.72392,0.166433,0.716974
"1548",0.322333,0.202303,0.363278,3.26684,0.193616,0.907527
"1549",0.395752,0.550408,2.7702,1.6259,0.151411,0.964739
"1550",0.350324,0.46381,1.83831,1.26392,0.165091,0.985317
"1551",0.378026,0.454912,2.52612,1.88918,0.150691,0.956967
"1552",0.409564,0.229815,0.715104,1.72271,0.147509,0.921047
"1553",0.404265,0.219117,2.17621,2.52894,0.175395,0.970872
"1554",0.40322,0.378191,1.22413,1.11817,0.17922,0.952877
"1555",0.392051,0.445098,1.14698,1.26213,0.171946,0.965772
"1556",0.367388,0.458338,1.89379,3.68737,0.141304,0.922529
"1557",0.478391,0.361495,2.04409,0.703728,0.172794,0.988895
"1558",0.469606,0.184853,1.94801,1.59993,0.136373,0.980264
"1559",0.458353,0.130118,2.3672,2.18968,0.145729,0.986895
"1560",0.333872,0.555941,0.679122,2.32407,0.163645,0.80197
"1561",0.380455,0.229741,0.66096,1.99779,0.157397,0.913534
"1562",0.405126,0.520505,2.15253,2.83853,0.172984,0.92513
"1563",0.383523,0.653541,1.22523,2.40542,0.169482,0.87268
"1564",0.344304,0.504166,1.19096,3.14931,0.142145,0.910693
"1565",0.388659,0.50135,1.2477,2.76945,0.143261,0.917833
"1566",0.36904,0.289108,1.83091,1.72449,0.158535,0.927028
"1567",0.354569,0.505537,1.59403,2.10711,0.14808,0.937479
"1568",0.42196,0.531536,1.76412,1.6686,0.148078,0.980549
"1569",0.414269,0.577671,2.16384,2.01152,0.139012,0.979604
"1570",0.367602,0.580467,1.92871,2.08741,0.134531,0.989391
"1571",0.403066,0.495749,2.34928,1.81819,0.146667,0.911581
"1572",0.415952,0.494859,1.98256,2.7372,0.154079,0.922234
"1573",0.403755,0.463766,1.97342,2.31283,0.151384,0.926564
"1574",0.412126,0.199062,0.933757,2.27427,0.16515,0.9134
"1575",0.40107,0.360967,1.46085,1.93358,0.171622,0.911582
"1576",0.368949,0.336957,1.34537,1.94279,0.15608,0.849232
"1577",0.447334,0.205681,1.51848,0.904832,0.121005,0.932664
"1578",0.426931,0.337704,1.54948,0.656478,0.132097,0.850256
"1579",0.464252,0.389615,1.63777,0.746995,0.145077,0.811473
"1580",0.392349,0.295168,1.67757,1.6765,0.14412,0.928878
"1581",0.412116,0.294417,1.46081,1.24652,0.142969,0.916916
"1582",0.398488,0.405156,1.80428,2.24614,0.153345,0.969238
"1583",0.470278,0.314521,1.67211,0.7992,0.170964,0.879125
"1584",0.36815,0.468539,1.96592,1.05746,0.157597,0.900314
"1585",0.360651,0.444795,2.05529,0.973801,0.15756,0.906625
"1586",0.478059,0.271494,1.27841,1.79574,0.158732,0.978054
"1587",0.407595,0.577716,1.43518,4.27875,0.186833,0.879792
"1588",0.425727,0.343156,1.01039,1.80641,0.130147,0.948946
"1589",0.441987,0.554181,1.94491,2.2737,0.177683,0.974712
"1590",0.411218,0.579935,1.8663,1.88834,0.188953,0.945424
"1591",0.376806,0.467788,1.80838,1.8487,0.193363,0.920652
"1592",0.407063,0.398957,1.43643,1.85046,0.141353,0.84047
"1593",0.426403,0.41513,1.6062,0.997335,0.150319,0.782449
"1594",0.486007,0.39359,2.03075,1.62072,0.172131,0.9672
"1595",0.411275,0.25764,2.23693,1.78285,0.172712,0.725514
"1596",0.527255,0.349443,2.03243,0.686978,0.171636,0.807447
"1597",0.338764,0.337742,1.10828,4.93606,0.159118,0.992396
"1598",0.400254,0.237787,1.68149,0.943644,0.136439,0.831453
"1599",0.542049,0.324189,2.24761,1.159,0.178972,0.849404
"1600",0.487492,0.259764,2.1072,0.818106,0.145756,0.928765
"1601",0.420633,0.191549,2.25382,2.33311,0.166786,0.817979
"1602",0.448266,0.352865,2.7452,1.25904,0.15968,0.749865
"1603",0.403043,0.186878,1.37819,1.82523,0.153783,0.998444
"1604",0.427989,0.329068,1.10345,0.891824,0.140713,0.988966
"1605",0.364131,0.259257,2.33313,5.80556,0.135228,0.916026
"1606",0.430745,0.245714,2.00412,1.99277,0.181779,0.892772
"1607",0.394159,0.286659,1.51682,1.72039,0.166538,0.791045
"1608",0.386029,0.374634,1.14797,2.02039,0.167145,0.961028
"1609",0.387914,0.25365,1.25227,0.992981,0.158026,0.960695
"1610",0.397665,0.729396,1.62569,1.87279,0.134788,0.975472
"1611",0.383272,0.700435,2.23476,3.3166,0.119364,0.995427
"1612",0.388773,0.431188,1.1061,0.960137,0.191627,0.771733
"1613",0.388773,0.431188,1.1061,0.960137,0.191627,0.771733
"1614",0.368129,0.421024,1.05136,0.964119,0.175139,0.716747
"1615",0.398531,0.365647,2.18889,4.33241,0.130909,0.999243
"1616",0.38205,0.42763,1.80486,2.53281,0.158552,0.930845
"1617",0.408784,0.277454,1.09492,2.29772,0.162906,0.958634
"1618",0.415359,0.230338,1.45028,2.3652,0.170194,0.990065
"1619",0.359451,0.27477,1.19495,2.01344,0.182898,0.975818
"1620",0.382789,0.276522,0.754292,2.60124,0.164527,0.957231
"1621",0.336084,0.189685,0.468888,3.8753,0.182905,0.964613
"1622",0.33886,0.320246,0.441457,1.83467,0.161682,0.92128
"1623",0.420912,0.360251,2.00784,3.13648,0.195896,0.771688
"1624",0.410067,0.504465,1.45054,0.868496,0.133109,0.977364
"1625",0.400941,0.134739,1.88303,3.21268,0.165238,0.972964
"1626",0.360424,0.367924,0.951685,3.38021,0.155662,0.962003
"1627",0.386875,0.441787,1.79605,3.24823,0.175322,0.867962
"1628",0.393569,0.331695,1.22678,1.59255,0.137792,0.995536
"1629",0.46907,0.118541,1.79892,2.73109,0.173522,0.714851
"1630",0.369346,0.190332,2.14971,3.08504,0.181339,0.964655
"1631",0.386929,0.205812,1.56973,3.15388,0.163325,0.955862
"1632",0.460351,0.500954,2.13708,1.07733,0.175657,0.991866
"1633",0.437057,0.347649,1.72843,1.53094,0.132648,0.999374
"1634",0.399914,0.154308,1.37537,2.17066,0.187337,0.744474
"1635",0.396782,0.324553,1.85879,5.04318,0.170327,0.958183
"1636",0.388975,0.371398,1.55356,3.78586,0.178172,0.896468
"1637",0.386609,0.281094,1.05718,1.62547,0.139029,0.953048
"1638",0.353443,0.420853,1.33279,3.94364,0.15375,0.979079
"1639",0.443558,0.269986,1.94158,0.970625,0.155009,0.91552
"1640",0.443558,0.269986,1.94158,0.970625,0.155009,0.91552
"1641",0.437538,0.590102,1.37506,1.88562,0.169561,0.803794
"1642",0.434056,0.610359,1.22961,1.73376,0.171955,0.807312
"1643",0.367861,0.636397,1.52956,0.834709,0.169159,0.677971
"1644",0.418342,0.527619,2.00928,2.95117,0.154277,0.997637
"1645",0.418084,0.575212,2.15188,2.57587,0.164486,0.991712
"1646",0.378021,0.238938,1.72206,1.07214,0.152884,0.878861
"1647",0.421139,0.336521,1.46712,4.12684,0.176521,0.916327
"1648",0.413965,0.247185,1.89178,6.1923,0.154226,0.92063
"1649",0.35965,0.373033,1.3719,6.18039,0.150998,0.912618
"1650",0.35965,0.373033,1.3719,6.18039,0.150998,0.912618
"1651",0.30942,0.486973,1.05181,2.57354,0.13273,0.901102
"1652",0.347652,0.476062,1.19559,2.0237,0.184515,0.817774
"1653",0.377137,0.533922,1.16241,2.30727,0.187747,0.717198
"1654",0.334836,0.484941,1.53646,4.5771,0.19089,0.772813
"1655",0.327049,0.55815,1.85782,4.71547,0.171681,0.857726
"1656",0.375269,0.493705,1.53786,3.80416,0.172776,0.898619
"1657",0.375269,0.493705,1.53786,3.80416,0.172776,0.898619
"1658",0.365946,0.411863,1.68749,4.92416,0.172105,0.845874
"1659",0.470056,0.283451,1.51475,0.727897,0.151031,0.983616
"1660",0.402565,0.337105,1.76579,5.14549,0.168755,0.791126
"1661",0.412942,0.350772,1.26402,4.87206,0.15988,0.82797
"1662",0.32695,0.534502,0.648469,5.81618,0.164946,0.931642
"1663",0.325193,0.478796,0.673194,1.04082,0.174724,0.796292
"1664",0.335619,0.422676,0.601431,1.08317,0.177526,0.815002
"1665",0.376757,0.43824,0.54278,2.23085,0.226336,0.929368
"1666",0.33366,0.296382,0.735536,1.67591,0.136174,0.994682
"1667",0.443077,0.391719,3.18566,1.96022,0.176316,0.967086
"1668",0.401439,0.441583,0.968143,2.17015,0.154357,0.961259
"1669",0.344962,0.381305,2.08643,1.7837,0.155875,0.991017
"1670",0.440405,0.417482,1.26824,2.55389,0.131363,0.941986
"1671",0.385326,0.650907,1.58989,2.70534,0.198917,0.806923
"1672",0.401236,0.398955,1.35329,1.72275,0.132923,0.981727
"1673",0.350377,0.486968,1.83294,2.33252,0.126429,0.96286
"1674",0.416269,0.480238,1.59194,1.41149,0.177293,0.994906
"1675",0.374302,0.482264,1.54986,1.35036,0.175155,0.989725
"1676",0.37913,0.563314,1.07835,1.40049,0.19019,0.993692
"1677",0.39941,0.278248,1.81439,1.96608,0.163172,0.976407
"1678",0.428668,0.347027,1.0049,1.09993,0.146115,0.887519
"1679",0.403942,0.337484,1.86345,4.67633,0.182922,0.880831
"1680",0.464161,0.23025,2.02364,1.56046,0.164807,0.965137
"1681",0.431636,0.213863,1.68796,1.11279,0.154207,0.982849
"1682",0.34342,0.423413,1.40216,1.80109,0.163036,0.871582
"1683",0.460114,0.296626,2.06902,1.05576,0.18785,0.798229
"1684",0.532219,0.327556,2.59011,1.24437,0.174383,0.818456
"1685",0.494659,0.221897,1.80231,0.808911,0.136675,0.937394
"1686",0.567623,0.365005,2.08996,1.12823,0.16093,0.984372
"1687",0.512063,0.357147,1.82285,1.4582,0.146507,0.97893
"1688",0.349439,0.468753,0.813444,3.28484,0.141033,0.906578
"1689",0.448944,0.170573,1.38348,0.891552,0.15067,0.893261
"1690",0.375568,0.53833,1.50204,3.32443,0.161767,0.980751
"1691",0.438937,0.191182,1.15107,1.4014,0.148959,0.97065
"1692",0.375723,0.20757,1.14529,1.50694,0.14212,0.972741
"1693",0.360702,0.507828,2.30689,1.96427,0.17259,0.956305
"1694",0.403684,0.225709,0.983669,1.70083,0.153552,0.854076
"1695",0.339936,0.579866,2.12317,2.3434,0.153423,0.998223
"1696",0.373822,0.608046,2.62561,3.02124,0.153009,0.997598
"1697",0.425996,0.627879,1.45041,2.00964,0.139118,0.989032
"1698",0.428941,0.259489,2.68256,1.13665,0.143903,0.877096
"1699",0.423391,0.245623,2.70679,1.16355,0.137757,0.872805
"1700",0.343697,0.467584,0.295535,5.78445,0.174009,0.990198
"1701",0.346768,0.425024,0.278346,1.9907,0.152313,0.988534
"1702",0.350092,0.425438,0.272514,1.55495,0.165135,0.995219
"1703",0.292751,0.516627,0.252478,4.27049,0.164484,0.945071
"1704",0.345182,0.493378,0.453768,3.04968,0.163403,0.989856
"1705",0.397918,0.204573,0.92751,1.90439,0.149267,0.976282
"1706",0.391236,0.390371,0.949965,0.99607,0.148291,0.992959
"1707",0.383699,0.388606,1.00956,1.32238,0.164371,0.972357
"1708",0.365701,0.225366,0.947741,2.56442,0.167235,0.891219
"1709",0.524619,0.257002,2.13937,1.04556,0.162089,0.888274
"1710",0.349059,0.418436,1.27125,2.22162,0.154189,0.875938
"1711",0.469126,0.203604,2.14845,1.55856,0.187713,0.832771
"1712",0.331242,0.46672,1.04898,2.40404,0.141512,0.991598
"1713",0.365496,0.334498,0.991168,2.55184,0.135717,0.98784
"1714",0.381142,0.254555,2.28037,3.33048,0.132664,0.964048
"1715",0.428047,0.320798,1.80264,6.88461,0.144753,0.95125
"1716",0.359084,0.189484,1.52868,2.08527,0.134416,0.983726
"1717",0.473435,0.16658,2.0762,2.2973,0.169353,0.991985
"1718",0.424753,0.172904,2.22085,2.05795,0.180132,0.984758
"1719",0.355895,0.502893,1.46108,1.21091,0.135744,0.904062
"1720",0.365947,0.225531,1.1039,3.50159,0.178615,0.984891
"1721",0.408883,0.149197,1.67125,2.39541,0.178013,0.966686
"1722",0.398601,0.175782,1.57066,2.34326,0.165248,0.966575
"1723",0.428654,0.178795,1.94655,2.90691,0.146005,0.986253
"1724",0.458536,0.412849,1.4757,0.97042,0.151749,0.937604
"1725",0.339327,0.533695,1.6435,3.52627,0.161038,0.907218
"1726",0.455496,0.340848,1.69431,0.881222,0.165866,0.936006
"1727",0.415607,0.593967,2.03209,3.07673,0.163611,0.951023
"1728",0.344882,0.245278,0.857282,1.85876,0.173111,0.776449
"1729",0.386764,0.592785,1.03408,1.58946,0.195576,0.870663
"1730",0.420958,0.425194,2.57359,1.80343,0.184426,0.946827
"1731",0.376631,0.202223,1.11315,1.5271,0.157623,0.75036
"1732",0.504121,0.138553,2.65495,1.35045,0.154096,0.998475
"1733",0.55091,0.168735,1.40455,0.760635,0.159185,0.991811
"1734",0.44734,0.41629,1.60633,2.12702,0.157755,0.754156
"1735",0.37102,0.417143,1.85094,2.31672,0.158562,0.816955
"1736",0.385859,0.573687,1.61452,2.57672,0.183794,0.750837
"1737",0.360154,0.322893,1.02438,1.69892,0.172881,0.888954
"1738",0.371066,0.263979,1.32574,1.82241,0.145498,0.996981
"1739",0.371486,0.431521,1.12291,3.24317,0.166947,0.977839
"1740",0.319924,0.434026,0.794293,2.37392,0.144597,0.957853
"1741",0.335628,0.643122,1.86226,1.64302,0.181152,0.915614
"1742",0.395359,0.572649,1.6547,1.66911,0.158755,0.853417
"1743",0.352269,0.702805,1.60154,1.29667,0.163244,0.923011
"1744",0.391813,0.344208,1.0976,1.95268,0.14919,0.932379
"1745",0.379395,0.410772,0.970777,1.68659,0.173472,0.901819
"1746",0.391,0.402598,2.31985,1.84576,0.139355,0.965704
"1747",0.431295,0.356902,1.87411,1.5754,0.142743,0.981241
"1748",0.403412,0.276408,1.90499,1.48398,0.149482,0.968346
"1749",0.39614,0.311068,2.02535,1.15979,0.137953,0.982406
"1750",0.435677,0.407187,1.61756,1.86025,0.162236,0.918415
"1751",0.464874,0.444991,1.74531,1.50217,0.161191,0.927585
