"","beta","r","logm1","logm2","sensrate","prop"
"419",0.456426,0.245236,2.15446,1.48628,0.145871,0.9873
"420",0.472744,0.240527,1.96083,1.37214,0.138502,0.989783
"421",0.43408,0.464038,1.73185,0.983323,0.173401,0.908636
"422",0.320758,0.44019,1.96726,4.99764,0.180356,0.931539
"423",0.39867,0.272082,1.77276,2.17103,0.154368,0.92804
"424",0.399099,0.281432,1.38591,1.91375,0.16926,0.953402
"425",0.379341,0.245018,1.14202,1.15713,0.144375,0.898298
"426",0.404641,0.208247,1.03139,1.68911,0.148369,0.918982
"427",0.353203,0.49254,1.17595,3.12964,0.172007,0.882205
"428",0.374409,0.23381,0.785458,1.26347,0.150506,0.954437
"429",0.419021,0.175142,0.519754,1.41528,0.1733,0.940444
"430",0.273791,0.552587,0.939272,5.31148,0.140414,0.919635
"431",0.2752,0.549701,0.980715,4.46388,0.1405,0.909187
"432",0.37406,0.544881,1.08545,2.35224,0.201459,0.914636
"433",0.336828,0.497689,1.2323,2.25936,0.18829,0.92453
"434",0.414098,0.17327,1.08996,2.52381,0.137748,0.965232
"435",0.396565,0.109024,1.27805,1.25408,0.151633,0.977089
"436",0.449129,0.209113,1.40544,1.75725,0.147006,0.998326
"437",0.367999,0.372758,2.35923,3.85633,0.164367,0.98751
"438",0.484707,0.307111,1.44036,0.705418,0.123384,0.941785
"439",0.515057,0.262586,1.19623,0.821948,0.14009,0.974575
"440",0.36062,0.207801,1.63561,1.80366,0.133124,0.923393
"441",0.470818,0.267569,1.4348,2.00326,0.166524,0.987235
"442",0.430341,0.437846,2.10607,2.72449,0.160596,0.895383
"443",0.445801,0.342406,2.37713,3.05561,0.156767,0.743656
"444",0.379833,0.274014,1.19807,2.01055,0.184187,0.840374
"445",0.379833,0.274014,1.19807,2.01055,0.184187,0.840374
"446",0.39979,0.330572,1.65737,3.0879,0.16217,0.919562
"447",0.417667,0.222935,1.58227,1.34486,0.161392,0.919453
"448",0.433234,0.510851,1.87282,2.22515,0.164391,0.995557
"449",0.371998,0.287209,1.50682,1.97197,0.163237,0.876569
"450",0.346005,0.274896,1.6238,2.04998,0.165911,0.948578
"451",0.392391,0.365791,1.98971,0.8483,0.167662,0.971896
"452",0.445901,0.169294,1.374,5.21593,0.15531,0.907536
"453",0.372453,0.167853,1.52657,2.70804,0.158651,0.987941
"454",0.437929,0.354759,2.09708,0.95704,0.166731,0.853107
"455",0.502793,0.347319,2.14764,1.25281,0.15842,0.83722
"456",0.36512,0.229125,1.62981,2.62047,0.169098,0.961197
"457",0.422383,0.207081,1.9227,2.70451,0.153821,0.989196
"458",0.44578,0.211908,1.82904,1.07892,0.121985,0.969923
"459",0.39443,0.282837,1.55374,3.76622,0.211416,0.913695
"460",0.360067,0.463007,1.11921,1.60925,0.154717,0.920018
"461",0.453361,0.351827,1.88255,1.25971,0.196109,0.936044
"462",0.44989,0.441627,2.02294,1.25233,0.173842,0.952514
"463",0.385113,0.25633,1.29498,2.19581,0.154483,0.836871
"464",0.458065,0.380033,2.08148,1.41067,0.174173,0.955884
"465",0.487328,0.349458,1.90837,1.63653,0.15688,0.879717
"466",0.487328,0.349458,1.90837,1.63653,0.15688,0.879717
"467",0.393882,0.272891,1.08815,3.37911,0.143558,0.932861
"468",0.476531,0.11385,1.74828,3.41369,0.160765,0.969401
"469",0.472873,0.152479,2.17825,1.36416,0.203499,0.977815
"470",0.392928,0.227307,1.50185,2.47567,0.165953,0.958725
"471",0.44627,0.217989,1.83974,2.24101,0.130571,0.969829
"472",0.400089,0.469948,1.04128,1.48479,0.195386,0.844672
"473",0.366174,0.262486,1.15777,1.58274,0.203437,0.832482
"474",0.366174,0.262486,1.15777,1.58274,0.203437,0.832482
"475",0.377188,0.36967,0.964311,4.08435,0.170423,0.971623
"476",0.385969,0.41551,1.29377,5.73608,0.177677,0.965358
"477",0.362306,0.475816,1.45463,5.63597,0.173138,0.972747
"478",0.395034,0.30222,1.45784,2.68934,0.174925,0.895138
"479",0.362928,0.501833,2.13762,4.89612,0.170959,0.91306
"480",0.374293,0.391444,1.02557,1.11644,0.159145,0.912104
"481",0.39305,0.350022,1.41794,1.34586,0.145673,0.889322
"482",0.448959,0.340578,1.55633,0.88794,0.168268,0.915899
"483",0.404944,0.296023,1.35838,1.37411,0.15933,0.914033
"484",0.380479,0.401488,1.9522,2.84623,0.134818,0.976388
"485",0.463597,0.159268,1.95368,2.10732,0.173855,0.898654
"486",0.500053,0.294567,2.01615,3.58334,0.203976,0.896303
"487",0.411572,0.532298,1.84582,0.783881,0.159137,0.953658
"488",0.463879,0.342773,1.15217,1.64736,0.148533,0.965354
"489",0.368458,0.420657,1.89648,2.61373,0.160446,0.850349
"490",0.420079,0.273562,1.38008,0.966166,0.145992,0.951708
"491",0.469551,0.355463,1.79596,1.30149,0.142131,0.998187
"492",0.391031,0.294868,1.68947,1.41125,0.138569,0.878242
"493",0.507114,0.340149,2.63439,1.34879,0.193054,0.964257
"494",0.345835,0.317177,0.738975,2.35318,0.129361,0.912036
"495",0.39867,0.354601,1.5897,1.99202,0.183642,0.972519
"496",0.459145,0.285823,2.29949,1.79825,0.21858,0.826384
"497",0.398839,0.325152,1.43133,1.2888,0.180829,0.762682
"498",0.411865,0.200301,1.36168,1.17769,0.195438,0.849435
"499",0.428177,0.203136,0.899608,1.43913,0.183762,0.865798
"500",0.43183,0.40065,2.11538,0.9407,0.174244,0.846369
"501",0.450716,0.334056,1.94129,1.65108,0.146105,0.918046
"502",0.501042,0.270796,2.22273,1.40555,0.154575,0.870123
"503",0.485457,0.430215,1.48889,0.436449,0.172375,0.881221
"504",0.420548,0.500905,1.47324,0.407662,0.174129,0.878838
"505",0.444411,0.487041,1.7239,1.74117,0.163141,0.71325
"506",0.44009,0.531347,1.84967,1.38411,0.158582,0.798645
"507",0.495479,0.408276,2.02461,2.91487,0.179231,0.909223
"508",0.414958,0.25431,2.5632,1.84492,0.19225,0.860129
"509",0.387479,0.43292,1.56587,2.29887,0.147182,0.857088
"510",0.421533,0.312605,0.808539,2.33087,0.181116,0.986355
"511",0.318431,0.383341,0.985547,1.64874,0.150202,0.9546
"512",0.363426,0.381334,1.20825,1.71901,0.160396,0.828309
"513",0.402833,0.227506,1.22759,3.34381,0.162681,0.923559
"514",0.358302,0.436815,0.801594,2.23037,0.188765,0.832726
"515",0.367799,0.354769,1.29418,1.34812,0.166312,0.963311
"516",0.325613,0.489199,1.6611,1.97948,0.154289,0.796318
"517",0.387856,0.362431,1.18662,2.2794,0.154664,0.898866
"518",0.368379,0.404664,1.80384,2.06284,0.139013,0.99858
"519",0.432608,0.185214,1.68942,2.28335,0.164528,0.828443
"520",0.376726,0.343731,1.41945,1.37553,0.14358,0.970873
"521",0.409839,0.387892,0.943274,2.25315,0.15549,0.97204
"522",0.319205,0.295369,1.43199,2.4242,0.206237,0.9798
"523",0.336166,0.498145,1.30137,3.37328,0.20406,0.98521
"524",0.40371,0.219731,0.99942,2.75163,0.147872,0.935671
"525",0.374617,0.295565,0.739511,2.15004,0.171035,0.911511
"526",0.375085,0.315245,0.989655,0.911953,0.181442,0.905583
"527",0.344675,0.237291,1.01563,5.34152,0.138118,0.965195
"528",0.515349,0.385518,2.2132,0.836977,0.180717,0.821463
"529",0.504304,0.161084,1.76524,0.973996,0.15909,0.940506
"530",0.398505,0.60631,2.30709,1.75305,0.154376,0.93351
"531",0.435944,0.412773,1.61039,1.43156,0.16182,0.950548
"532",0.370297,0.295969,1.26818,3.04134,0.148066,0.932531
"533",0.390645,0.238385,1.45638,3.17424,0.145989,0.936998
"534",0.393247,0.321611,1.2903,3.28002,0.16746,0.981724
"535",0.381694,0.405515,1.13719,2.11104,0.152124,0.922825
"536",0.396142,0.19961,1.83726,1.64833,0.157092,0.791411
"537",0.405679,0.476178,1.44408,1.5365,0.199986,0.79837
"538",0.354441,0.458211,1.11679,2.43861,0.160324,0.962687
"539",0.399649,0.324225,1.60042,1.34947,0.161302,0.896909
"540",0.450601,0.210104,1.74968,2.39102,0.164628,0.960585
"541",0.408572,0.30997,1.84456,1.46367,0.172287,0.910649
"542",0.454984,0.284192,2.22845,1.14245,0.14819,0.948934
"543",0.441281,0.240446,1.33528,2.6221,0.172839,0.992566
"544",0.510718,0.307973,2.29184,1.66289,0.171102,0.984962
"545",0.484562,0.267617,1.84911,0.833503,0.158412,0.964871
"546",0.37156,0.432339,0.920312,2.58435,0.188622,0.964885
"547",0.398625,0.395657,0.970688,2.85883,0.150213,0.94411
"548",0.46587,0.453798,1.55728,1.86043,0.187401,0.958819
"549",0.427924,0.437475,1.73085,0.638475,0.159127,0.860684
"550",0.427924,0.437475,1.73085,0.638475,0.159127,0.860684
"551",0.427924,0.437475,1.73085,0.638475,0.159127,0.860684
"552",0.383012,0.743346,1.76197,1.36814,0.148331,0.974386
"553",0.425689,0.371876,1.45704,2.3845,0.221067,0.810954
"554",0.411134,0.168677,1.49674,1.16438,0.194557,0.801514
"555",0.496044,0.297349,2.25012,2.14158,0.141707,0.976803
"556",0.363385,0.254471,1.79876,3.63152,0.160515,0.978687
"557",0.435956,0.166989,1.71166,2.57364,0.163759,0.996324
"558",0.40977,0.0574408,1.21888,2.11643,0.155463,0.884985
"559",0.397523,0.100844,1.14663,1.95549,0.187009,0.844542
"560",0.405377,0.28201,2.18548,1.41433,0.161748,0.788414
"561",0.439295,0.276322,1.58239,1.96266,0.151138,0.825386
"562",0.430202,0.291629,1.60991,2.72622,0.151861,0.96258
"563",0.386876,0.263165,1.61243,3.05454,0.171355,0.951754
"564",0.43523,0.262412,1.69304,1.33689,0.181322,0.930023
"565",0.327634,0.329148,0.73612,2.27863,0.195938,0.727187
"566",0.39111,0.396778,1.06247,4.90456,0.161946,0.915604
"567",0.44915,0.364332,1.60703,1.22686,0.153382,0.905312
"568",0.44915,0.364332,1.60703,1.22686,0.153382,0.905312
"569",0.372783,0.173557,2.07541,2.09423,0.165127,0.837854
"570",0.439384,0.307672,1.08205,1.79687,0.130017,0.882194
"571",0.324496,0.361412,1.39454,2.18821,0.146856,0.961849
"572",0.385093,0.401688,1.50995,1.93641,0.185323,0.961174
"573",0.386983,0.479026,1.58835,1.98001,0.178286,0.987851
"574",0.390663,0.429078,1.10987,2.48645,0.166971,0.996027
"575",0.383139,0.291945,1.2076,1.99611,0.158887,0.995236
"576",0.337173,0.287366,1.2277,2.34869,0.143836,0.943439
"577",0.440325,0.347802,2.023,1.36264,0.166446,0.960453
"578",0.425699,0.510593,2.27138,1.06437,0.181795,0.943985
"579",0.382293,0.475194,1.73814,2.0129,0.150788,0.912156
"580",0.43533,0.195213,1.80227,1.06365,0.155927,0.868452
"581",0.433408,0.238731,1.97123,3.72918,0.148226,0.982413
"582",0.383686,0.167539,1.22444,3.33065,0.146213,0.997558
"583",0.401537,0.443544,2.0428,1.21694,0.175444,0.769365
"584",0.428601,0.452501,2.20671,1.15831,0.148742,0.922256
"585",0.41254,0.414685,2.3042,1.59667,0.132217,0.987145
"586",0.346,0.24335,0.962075,2.19435,0.191827,0.836904
"587",0.338053,0.250035,1.04697,1.84644,0.189161,0.824396
"588",0.358015,0.269416,1.06272,2.46479,0.197105,0.843432
"589",0.331676,0.321553,1.43658,2.12202,0.204252,0.723789
"590",0.347049,0.50859,1.78857,2.0667,0.1862,0.856302
"591",0.351904,0.628017,1.4871,1.87586,0.185601,0.784394
"592",0.341128,0.343811,1.1703,2.96849,0.17793,0.959755
"593",0.520974,0.231171,2.21998,2.0569,0.122871,0.962791
"594",0.44363,0.305628,2.16594,0.802883,0.175425,0.876931
"595",0.427935,0.297431,1.90667,0.931003,0.170075,0.794428
"596",0.411632,0.259849,1.71982,3.14575,0.158066,0.985124
"597",0.332722,0.366353,0.392241,3.54064,0.179488,0.904406
"598",0.294007,0.256878,0.443252,3.03484,0.17174,0.861449
"599",0.404646,0.262898,2.68067,1.91791,0.139468,0.959283
"600",0.350736,0.372083,0.596092,1.92948,0.172985,0.919557
"601",0.452948,0.357669,2.7714,2.3662,0.150372,0.944756
"602",0.458102,0.343158,2.84848,2.01228,0.150851,0.959646
"603",0.374569,0.306128,0.855364,1.70743,0.161835,0.935342
"604",0.375836,0.338241,0.811522,1.42139,0.15223,0.879861
"605",0.398347,0.109177,1.00172,1.67077,0.191138,0.853559
"606",0.40531,0.33839,1.4004,2.17407,0.182515,0.986835
"607",0.353458,0.356554,0.975097,1.88681,0.142421,0.917819
"608",0.370868,0.230695,0.862921,1.32896,0.133057,0.876078
"609",0.457315,0.171223,1.29019,1.39355,0.159689,0.957936
"610",0.330678,0.380791,0.871954,2.68812,0.177653,0.916555
"611",0.459086,0.275329,2.09289,1.35888,0.147036,0.941494
"612",0.441269,0.421023,2.25086,1.37939,0.177385,0.935186
"613",0.416213,0.359293,1.94092,1.55555,0.138302,0.784355
"614",0.409972,0.350106,1.58013,1.40685,0.144983,0.894199
"615",0.373294,0.530744,1.88145,1.69138,0.161873,0.906692
"616",0.414703,0.339588,1.58413,1.53421,0.119271,0.977859
"617",0.405504,0.398135,1.98401,1.49301,0.153804,0.942711
"618",0.449848,0.286659,1.9039,1.86107,0.164817,0.981707
"619",0.409028,0.273915,1.67488,3.52761,0.172649,0.96412
"620",0.37443,0.356109,1.47339,1.2376,0.142703,0.863153
"621",0.38612,0.450036,1.94485,1.51766,0.162641,0.905989
"622",0.393946,0.501985,1.45814,1.85857,0.161311,0.864093
"623",0.420651,0.486575,1.27788,1.12967,0.169254,0.945829
"624",0.403963,0.47842,1.29979,1.91199,0.143882,0.934706
"625",0.326868,0.470216,1.6131,2.34155,0.180719,0.89347
"626",0.575769,0.183888,2.44042,0.678581,0.153048,0.937609
"627",0.574816,0.214949,2.64782,0.459668,0.148719,0.962835
"628",0.540487,0.293338,1.69173,0.759865,0.152796,0.938847
"629",0.534631,0.332724,2.80098,0.953922,0.175842,0.948457
"630",0.359367,0.261002,0.995414,1.48609,0.132135,0.965282
"631",0.374727,0.505011,1.56703,3.12481,0.122457,0.990911
"632",0.363249,0.419796,1.71602,1.93145,0.192788,0.925522
"633",0.366433,0.37549,1.20643,4.05065,0.14543,0.825158
"634",0.333696,0.336752,1.10122,4.34778,0.152906,0.860533
"635",0.540031,0.271885,2.23496,0.779254,0.152472,0.900131
"636",0.424762,0.148366,1.65601,1.45928,0.162104,0.910367
"637",0.421097,0.371478,1.41647,1.65909,0.165152,0.912741
"638",0.365074,0.277455,1.54426,1.5307,0.172343,0.87754
"639",0.351136,0.316133,1.31811,1.82078,0.155364,0.986199
"640",0.351136,0.316133,1.31811,1.82078,0.155364,0.986199
"641",0.369609,0.390385,1.44432,3.23017,0.153077,0.974367
"642",0.375275,0.269127,0.828204,2.17725,0.170853,0.842047
"643",0.356398,0.603488,1.63872,2.80928,0.189442,0.897393
"644",0.37342,0.463785,1.84123,3.20572,0.188046,0.91029
"645",0.360202,0.411753,2.12911,1.8672,0.180601,0.913452
"646",0.382917,0.382636,0.7437,2.01659,0.128696,0.960721
"647",0.347776,0.392819,0.946017,3.07898,0.194279,0.875202
"648",0.351347,0.428401,1.04611,2.34457,0.160412,0.755912
"649",0.414279,0.27558,2.28112,2.92397,0.168002,0.991522
"650",0.430088,0.326863,1.54254,2.15693,0.138533,0.906792
"651",0.371371,0.283798,1.31738,1.47787,0.157049,0.995711
"652",0.40473,0.384707,1.7013,4.38647,0.160404,0.833395
"653",0.365507,0.374554,1.95814,0.956113,0.159852,0.93924
"654",0.484537,0.388279,1.68496,1.04448,0.134661,0.949404
"655",0.355754,0.360964,1.2004,3.95055,0.179428,0.928871
"656",0.391649,0.146976,0.832568,3.00465,0.163768,0.857361
"657",0.352458,0.202856,0.957716,2.82913,0.15265,0.800064
"658",0.3584,0.185423,0.977502,2.74863,0.154025,0.827293
"659",0.40749,0.369181,1.70965,2.19396,0.197317,0.905822
"660",0.4294,0.220813,2.58178,1.64421,0.185733,0.602097
"661",0.463221,0.261696,2.3739,1.58985,0.168627,0.918973
"662",0.456376,0.40441,1.97598,1.24683,0.170048,0.93968
"663",0.376556,0.312804,1.20443,2.25327,0.145179,0.900384
"664",0.368548,0.378658,1.35201,1.60685,0.147941,0.929477
"665",0.43848,0.245188,2.33598,1.55264,0.151558,0.984158
"666",0.481105,0.206779,2.2496,0.824872,0.136606,0.98817
"667",0.47471,0.264294,2.43634,1.39534,0.14058,0.844041
"668",0.376428,0.434005,1.45584,3.41511,0.170594,0.982925
"669",0.387494,0.366922,0.966373,2.16938,0.153406,0.886015
"670",0.447279,0.363406,2.27978,1.99263,0.179874,0.949992
"671",0.447165,0.26227,2.34286,2.02124,0.148102,0.903623
"672",0.421412,0.34489,1.47395,1.39838,0.188759,0.999137
"673",0.364271,0.482971,1.49246,1.76843,0.15634,0.999705
"674",0.371334,0.33169,1.39893,3.03425,0.145188,0.999815
"675",0.423104,0.232058,1.95348,4.10282,0.1574,0.93519
"676",0.422304,0.268813,1.8513,3.95321,0.162633,0.89143
"677",0.373387,0.298833,1.52797,1.7647,0.15238,0.929048
"678",0.548266,0.283211,2.49597,0.75877,0.160586,0.947235
"679",0.549905,0.216021,2.44864,0.583986,0.135661,0.711535
"680",0.58272,0.247267,2.2916,0.959636,0.1787,0.980898
"681",0.666971,0.295826,2.58271,0.386302,0.167061,0.736025
"682",0.378202,0.345094,1.82813,2.34829,0.158259,0.989566
"683",0.442019,0.234512,1.4818,1.8024,0.150296,0.985042
"684",0.438504,0.458994,2.03316,1.13206,0.183714,0.780192
"685",0.356396,0.66632,1.32826,2.93492,0.138149,0.983733
"686",0.398447,0.505001,2.3148,3.62971,0.141381,0.986189
"687",0.39396,0.181921,1.36281,2.62894,0.161327,0.977627
"688",0.372684,0.224139,1.40607,1.97573,0.165127,0.961233
"689",0.337033,0.24659,1.42618,1.83945,0.174407,0.920713
"690",0.411673,0.253936,1.34192,3.26867,0.176963,0.969646
"691",0.32747,0.19974,0.999202,1.60057,0.178143,0.912741
"692",0.388982,0.838829,2.33538,4.51698,0.172261,0.91218
"693",0.468034,0.611511,2.02888,2.1064,0.172002,0.934817
"694",0.390886,0.466511,2.32686,1.88661,0.160179,0.969073
"695",0.37893,0.43769,1.34053,1.21068,0.182377,0.825805
"696",0.39934,0.439466,1.0182,0.992158,0.17941,0.764765
"697",0.371509,0.288157,1.74744,3.91284,0.155887,0.972838
"698",0.371509,0.288157,1.74744,3.91284,0.155887,0.972838
"699",0.493789,0.305796,1.84049,0.635766,0.136854,0.943276
"700",0.476607,0.143903,1.88572,2.88629,0.182267,0.906378
"701",0.365034,0.15301,1.44709,1.36927,0.160411,0.949817
"702",0.442592,0.444944,1.92395,1.77754,0.181888,0.951285
"703",0.388391,0.346027,1.69635,1.65475,0.14888,0.999066
"704",0.494408,0.320565,2.08842,1.21616,0.170771,0.770043
"705",0.484645,0.269251,3.19677,0.638263,0.158422,0.876225
"706",0.426232,0.467984,1.2641,3.53541,0.171897,0.966787
"707",0.408903,0.313666,1.67685,6.20479,0.187976,0.98827
"708",0.40561,0.351968,1.75002,6.81546,0.163717,0.982653
"709",0.402322,0.204638,2.37751,2.49734,0.151142,0.961716
"710",0.558634,0.298818,1.99345,0.753822,0.160363,0.9354
"711",0.359855,0.288676,1.38449,4.65057,0.16478,0.954851
"712",0.447141,0.265368,1.54003,0.872074,0.154983,0.904022
"713",0.397115,0.497762,1.58463,2.11997,0.177099,0.960643
"714",0.441106,0.185987,1.504,1.90022,0.150034,0.90803
"715",0.326259,0.612264,0.661104,3.16735,0.162459,0.957551
"716",0.390976,0.288361,2.43904,2.65755,0.17078,0.997087
"717",0.376545,0.340665,1.20651,2.6723,0.161464,0.736612
"718",0.380258,0.536763,0.983812,2.26052,0.159494,0.993075
"719",0.392484,0.236089,1.53897,2.25308,0.159827,0.754189
"720",0.41435,0.182993,1.72391,2.89193,0.18255,0.811712
"721",0.390398,0.515526,1.53348,1.31786,0.1384,0.970836
"722",0.475924,0.277616,2.15506,1.71298,0.198902,0.963104
"723",0.382806,0.368902,1.57153,2.4238,0.1625,0.942157
"724",0.358539,0.309903,1.5032,2.4389,0.167237,0.915174
"725",0.34258,0.366361,0.811849,2.9408,0.169645,0.97204
"726",0.380372,0.243892,0.65268,3.55602,0.160507,0.96574
"727",0.310216,0.264598,0.324426,2.50287,0.164025,0.949598
"728",0.37969,0.343543,1.0069,1.98869,0.123503,0.97429
"729",0.388294,0.297069,2.18379,2.1531,0.201832,0.725174
"730",0.444459,0.342359,1.8285,2.82669,0.199155,0.840694
"731",0.319593,0.450416,1.35295,1.88173,0.136528,0.95148
"732",0.342139,0.513857,1.09557,2.32536,0.189671,0.951426
"733",0.344987,0.400585,1.09237,2.392,0.18376,0.960269
"734",0.390198,0.479648,1.20993,2.88163,0.165207,0.867702
"735",0.481127,0.248532,1.67968,1.85816,0.147351,0.958174
"736",0.446483,0.195995,1.91739,2.47972,0.160112,0.960586
"737",0.446483,0.195995,1.91739,2.47972,0.160112,0.960586
"738",0.419644,0.172698,1.87376,2.7251,0.16002,0.941455
"739",0.419644,0.172698,1.87376,2.7251,0.16002,0.941455
"740",0.609129,0.512549,1.85272,0.597692,0.16052,0.93379
"741",0.61282,0.514628,1.72606,0.999134,0.152387,0.96071
"742",0.559229,0.393394,1.5798,0.953493,0.165867,0.92188
"743",0.53309,0.277686,1.93604,0.946269,0.14613,0.97275
"744",0.362575,0.555166,0.886388,5.05857,0.165066,0.690367
"745",0.383202,0.682712,0.948457,3.92429,0.137211,0.966363
"746",0.369082,0.608401,1.11861,2.67417,0.148196,0.916064
"747",0.315005,0.469233,1.20838,2.11618,0.151371,0.920199
"748",0.460265,0.25756,1.05127,2.09884,0.195595,0.821279
"749",0.452105,0.250621,1.2166,1.61726,0.191153,0.885449
"750",0.367901,0.519465,1.78757,3.01738,0.143656,0.954343
"751",0.359095,0.275397,1.62775,4.46863,0.126929,0.950729
"752",0.394212,0.363087,1.28363,3.04593,0.140996,0.953807
"753",0.424285,0.324692,2.49591,1.177,0.144334,0.98634
"754",0.338456,0.268546,0.902386,1.84002,0.178789,0.852552
"755",0.347311,0.449005,1.58492,2.2011,0.135721,0.90032
"756",0.393524,0.195671,1.43267,2.41367,0.172592,0.978843
"757",0.410307,0.470051,2.19426,1.29866,0.189769,0.712648
"758",0.419176,0.243018,1.8428,1.73195,0.128325,0.861617
"759",0.332646,0.21763,1.82839,2.202,0.143028,0.973542
"760",0.369962,0.291468,1.92692,2.38743,0.138747,0.926553
"761",0.458063,0.293462,1.61662,2.81243,0.163865,0.958435
"762",0.368952,0.289381,2.16733,1.2977,0.1565,0.858533
"763",0.482366,0.614263,2.09417,1.86668,0.144816,0.891484
"764",0.30598,0.716573,0.421713,3.31212,0.153078,0.863998
"765",0.412739,0.168141,0.451161,1.60919,0.157144,0.954653
"766",0.377002,0.151726,0.524273,1.43022,0.145659,0.956781
"767",0.362504,0.24991,0.264073,1.22648,0.135918,0.967783
"768",0.303993,0.337101,0.155482,4.80865,0.182808,0.912962
"769",0.349643,0.229473,0.161743,2.16311,0.146245,0.98774
"770",0.349643,0.229473,0.161743,2.16311,0.146245,0.98774
"771",0.358776,0.339737,0.177163,3.52152,0.163291,0.974298
"772",0.378925,0.404442,1.05615,0.847348,0.15957,0.870851
"773",0.387472,0.446651,1.06002,0.979717,0.160498,0.957143
"774",0.408675,0.518557,1.16319,1.54364,0.152078,0.963813
"775",0.447911,0.255806,1.30088,2.35647,0.155552,0.827941
"776",0.318991,0.313286,1.49442,1.95016,0.1597,0.98443
"777",0.407037,0.36463,1.46163,1.65044,0.146881,0.983303
"778",0.365021,0.129565,1.10224,2.0295,0.146491,0.844534
"779",0.427372,0.173443,1.50156,1.9007,0.143724,0.913174
"780",0.41517,0.352422,1.50229,3.76306,0.142952,0.909736
"781",0.337314,0.57355,2.37047,2.43983,0.156693,0.837371
"782",0.394273,0.359707,1.35049,3.54293,0.185476,0.884029
"783",0.356049,0.510425,2.0707,3.65417,0.185555,0.794794
"784",0.414487,0.405707,2.15219,2.28034,0.184934,0.789567
"785",0.339267,0.430616,1.27502,1.87196,0.149809,0.923414
"786",0.358872,0.253825,0.721248,3.64917,0.158593,0.959226
"787",0.337814,0.326774,0.576495,2.09072,0.152283,0.975523
"788",0.346342,0.234459,0.480814,2.33078,0.152002,0.929035
"789",0.325218,0.406686,0.450046,2.1315,0.170267,0.862594
"790",0.328145,0.469289,0.532437,2.15977,0.162176,0.944649
"791",0.416119,0.272005,0.770709,3.27475,0.160622,0.963413
"792",0.389215,0.418357,1.07937,2.82087,0.176642,0.987337
"793",0.376316,0.299886,0.657802,2.21382,0.133702,0.884386
"794",0.330356,0.328447,0.860165,1.50063,0.124775,0.962049
"795",0.355975,0.458788,1.11445,5.04368,0.161085,0.890982
"796",0.405421,0.354626,1.78563,2.14236,0.170266,0.940243
"797",0.408375,0.513741,1.47652,1.38155,0.171178,0.936484
"798",0.450357,0.239728,1.9623,1.43744,0.121066,0.98021
"799",0.402935,0.261689,2.51219,1.26176,0.136813,0.883205
"800",0.448924,0.277931,1.44094,2.62767,0.146356,0.886218
"801",0.384969,0.163662,1.5852,1.77195,0.15845,0.855046
"802",0.471182,0.447677,2.09117,1.91971,0.164026,0.968096
"803",0.475113,0.207725,2.89074,1.25343,0.168701,0.975195
"804",0.494234,0.314834,2.30441,1.03501,0.151752,0.715623
"805",0.493153,0.262754,1.81723,1.24592,0.149882,0.784957
"806",0.471172,0.321288,2.213,0.958963,0.171157,0.82912
"807",0.471172,0.321288,2.213,0.958963,0.171157,0.82912
"808",0.49557,0.449809,1.76612,0.851292,0.159784,0.936576
"809",0.339507,0.318404,1.51573,3.30245,0.129599,0.974819
"810",0.335521,0.364584,1.42696,2.0836,0.133514,0.971159
"811",0.404588,0.655547,1.53287,0.940099,0.135089,0.819559
"812",0.447278,0.659178,1.58019,0.868889,0.145577,0.844444
"813",0.435571,0.597886,1.80855,0.721606,0.152971,0.881799
"814",0.441861,0.736134,2.08119,1.43312,0.160868,0.860352
"815",0.42915,0.722779,2.18894,1.64147,0.154508,0.872755
"816",0.457954,0.489352,2.58112,1.29915,0.147674,0.865665
"817",0.370564,0.405686,1.0432,1.97062,0.162447,0.957874
"818",0.490543,0.138826,2.61397,1.22772,0.136673,0.974992
"819",0.347174,0.58479,1.07213,1.98762,0.194427,0.835749
"820",0.375909,0.156058,0.909713,2.10638,0.12572,0.992233
"821",0.361727,0.47064,1.31755,2.53906,0.138234,0.936471
"822",0.36322,0.38246,1.33343,1.60494,0.176714,0.986923
"823",0.413211,0.341898,1.2326,1.79029,0.137612,0.966719
"824",0.368789,0.221048,1.45912,4.24777,0.169508,0.910221
"825",0.364083,0.414321,1.37883,1.24294,0.165898,0.932159
"826",0.434319,0.312588,0.944954,1.64083,0.174026,0.979169
"827",0.32304,0.397502,1.33654,3.57496,0.148215,0.961827
"828",0.378774,0.337047,1.09256,7.68844,0.172329,0.879526
"829",0.371078,0.296376,1.65749,3.5373,0.153993,0.844604
"830",0.408252,0.319667,1.6832,2.19172,0.156393,0.932405
"831",0.451378,0.210705,1.98215,2.56134,0.143371,0.971411
"832",0.412455,0.473635,2.15431,1.36571,0.142954,0.878816
"833",0.413695,0.572135,2.14684,0.89878,0.14238,0.896243
"834",0.343533,0.704719,1.56227,2.90081,0.164272,0.947854
"835",0.377278,0.250466,1.58916,2.04118,0.148071,0.826554
"836",0.431138,0.523859,1.7658,1.10415,0.167288,0.938107
"837",0.504114,0.227748,1.42938,0.660338,0.14253,0.897569
"838",0.374524,0.34335,1.5698,4.54188,0.172369,0.949214
"839",0.44122,0.343046,1.72756,0.803167,0.163461,0.921249
"840",0.386811,0.477213,2.0703,3.39465,0.164188,0.910431
"841",0.36458,0.221832,0.858442,1.99308,0.171161,0.837883
